APT,PHASE,DATE,MVTS,ADD_TIME,AVG_ADD_TIME
SBGL,TXOT,2021-02-27,24,94.4,3.9333333333333336
SBCF,TXOT,2021-02-28,66,115.32000000000001,1.7472727272727273
SBGR,TXOT,2021-02-28,170,458.13,2.6948823529411765
SBBR,TXOT,2021-02-28,75,219.85,2.9313333333333333
SBKP,TXOT,2021-02-28,114,233.25,2.0460526315789473
SBRJ,TXOT,2021-02-28,68,161.98,2.3820588235294116
SBSP,TXOT,2021-02-28,82,162,1.975609756097561
SBSV,TXOT,2021-02-28,58,187.61,3.2346551724137935
SBGL,TXOT,2021-02-28,19,26.07,1.3721052631578947
SBCT,TXOT,2021-02-28,27,46.26,1.7133333333333332
SBPA,TXOT,2021-02-28,41,58.4,1.424390243902439
SBRJ,TXOT,2021-03-01,89,225.82,2.5373033707865167
SBCF,TXOT,2021-03-01,87,161.57,1.8571264367816092
SBBR,TXOT,2021-03-01,107,402.08,3.757757009345794
SBGR,TXOT,2021-03-01,183,617.15,3.3724043715846994
SBSP,TXOT,2021-03-01,105,218.53,2.081238095238095
SBKP,TXOT,2021-03-01,142,303.67,2.1385211267605633
SBPA,TXOT,2021-03-01,54,104.59,1.9368518518518518
SBCT,TXOT,2021-03-01,44,122.88,2.7927272727272725
SBSV,TXOT,2021-03-01,62,179.52,2.895483870967742
SBGL,TXOT,2021-03-01,16,16.259999999999998,1.0162499999999999
SBCF,TXOT,2021-03-02,83,130.73,1.5750602409638552
SBBR,TXOT,2021-03-02,107,316.15,2.9546728971962612
SBGR,TXOT,2021-03-02,203,493.65,2.4317733990147783
SBSP,TXOT,2021-03-02,93,245.97,2.6448387096774195
SBCT,TXOT,2021-03-02,37,120.56,3.2583783783783784
SBGL,TXOT,2021-03-02,24,24.77,1.0320833333333332
SBRJ,TXOT,2021-03-02,80,183.75,2.296875
SBKP,TXOT,2021-03-02,134,228.64,1.7062686567164178
SBPA,TXOT,2021-03-02,44,70.8,1.6090909090909091
SBSV,TXOT,2021-03-02,64,242.67,3.79171875
SBGR,TXOT,2021-03-03,204,669.41,3.281421568627451
SBCF,TXOT,2021-03-03,86,117.37,1.3647674418604652
SBRJ,TXOT,2021-03-03,83,164.32,1.9797590361445783
SBBR,TXOT,2021-03-03,108,412.11,3.8158333333333334
SBKP,TXOT,2021-03-03,142,465.28000000000003,3.2766197183098593
SBSP,TXOT,2021-03-03,94,194.66,2.070851063829787
SBSV,TXOT,2021-03-03,61,209.58,3.435737704918033
SBPA,TXOT,2021-03-03,46,65.22,1.4178260869565218
SBGL,TXOT,2021-03-03,20,31.55,1.5775000000000001
SBCT,TXOT,2021-03-03,35,76.47,2.1848571428571426
SBCF,TXOT,2021-03-04,84,135.68,1.6152380952380954
SBBR,TXOT,2021-03-04,102,352.77,3.458529411764706
SBGR,TXOT,2021-03-04,208,637.49,3.0648557692307694
SBKP,TXOT,2021-03-04,135,432.84,3.206222222222222
SBRJ,TXOT,2021-03-04,90,242.21,2.691222222222222
SBSP,TXOT,2021-03-04,95,145.06,1.5269473684210526
SBPA,TXOT,2021-03-04,42,74.46,1.7728571428571427
SBSV,TXOT,2021-03-04,67,264.7,3.950746268656716
SBGL,TXOT,2021-03-04,21,34.44,1.64
SBCT,TXOT,2021-03-04,37,64.13,1.7332432432432432
SBBR,TXOT,2021-03-05,107,359.74,3.3620560747663553
SBCF,TXOT,2021-03-05,88,166.48,1.8918181818181816
SBKP,TXOT,2021-03-05,133,517.41,3.890300751879699
SBRJ,TXOT,2021-03-05,92,315.99,3.4346739130434782
SBSP,TXOT,2021-03-05,99,275.8,2.785858585858586
SBGR,TXOT,2021-03-05,213,1076.19,5.052535211267606
SBSV,TXOT,2021-03-05,66,251.86,3.8160606060606064
SBPA,TXOT,2021-03-05,51,143.27,2.80921568627451
SBGL,TXOT,2021-03-05,23,42.78,1.86
SBCT,TXOT,2021-03-05,37,79.2,2.1405405405405404
SBCF,TXOT,2021-03-06,71,118.61,1.6705633802816902
SBBR,TXOT,2021-03-06,82,210.43,2.566219512195122
SBCT,TXOT,2021-03-06,32,58.51,1.8284375
SBSP,TXOT,2021-03-06,72,134.84,1.8727777777777779
SBRJ,TXOT,2021-03-06,63,132.51,2.103333333333333
SBGR,TXOT,2021-03-06,170,532.99,3.135235294117647
SBKP,TXOT,2021-03-06,112,495.66,4.425535714285714
SBPA,TXOT,2021-03-06,38,89.88,2.3652631578947365
SBSV,TXOT,2021-03-06,50,236.99,4.7398
SBGL,TXOT,2021-03-06,21,24.73,1.1776190476190476
SBCF,TXOT,2021-03-07,65,102.00999999999999,1.5693846153846152
SBGR,TXOT,2021-03-07,145,526.55,3.631379310344827
SBBR,TXOT,2021-03-07,71,161.12,2.2692957746478872
SBKP,TXOT,2021-03-07,116,267.5,2.3060344827586206
SBSV,TXOT,2021-03-07,52,164.9,3.1711538461538464
SBSP,TXOT,2021-03-07,78,109.43,1.4029487179487181
SBRJ,TXOT,2021-03-07,69,176.15,2.552898550724638
SBGL,TXOT,2021-03-07,14,22.19,1.5850000000000002
SBPA,TXOT,2021-03-07,38,82.94,2.1826315789473685
SBCT,TXOT,2021-03-07,23,33.42,1.4530434782608697
SBRJ,TXOT,2021-03-08,73,172.44,2.362191780821918
SBCT,TXOT,2021-03-08,31,63.84,2.0593548387096776
SBBR,TXOT,2021-03-08,95,354.93,3.736105263157895
SBGR,TXOT,2021-03-08,168,636.54,3.7889285714285714
SBKP,TXOT,2021-03-08,106,250.97,2.3676415094339625
SBSV,TXOT,2021-03-08,60,286.09000000000003,4.7681666666666676
SBPA,TXOT,2021-03-08,45,140.97,3.1326666666666667
SBSP,TXOT,2021-03-08,89,180.13,2.0239325842696627
SBGL,TXOT,2021-03-08,18,17.63,0.9794444444444443
SBCF,TXOT,2021-03-08,64,104.61,1.63453125
SBCF,TXOT,2021-03-09,79,138.13,1.7484810126582278
SBBR,TXOT,2021-03-09,103,262.31,2.5466990291262137
SBGR,TXOT,2021-03-09,193,584.48,3.0283937823834197
SBCT,TXOT,2021-03-09,27,86.42,3.200740740740741
SBSP,TXOT,2021-03-09,77,132.92,1.7262337662337661
SBRJ,TXOT,2021-03-09,62,149.64,2.4135483870967738
SBKP,TXOT,2021-03-09,134,531.28,3.964776119402985
SBSV,TXOT,2021-03-09,61,150.35999999999999,2.464918032786885
SBPA,TXOT,2021-03-09,43,74.71000000000001,1.7374418604651165
SBGL,TXOT,2021-03-09,25,21.24,0.8495999999999999
SBSP,TXOT,2021-03-10,79,127.65,1.6158227848101268
SBBR,TXOT,2021-03-10,95,722.61,7.606421052631579
SBCF,TXOT,2021-03-10,77,94.97,1.2333766233766235
SBGR,TXOT,2021-03-10,198,663.93,3.353181818181818
SBCT,TXOT,2021-03-10,29,52.01,1.793448275862069
SBKP,TXOT,2021-03-10,128,299.29,2.338203125
SBRJ,TXOT,2021-03-10,52,137.27,2.6398076923076923
SBPA,TXOT,2021-03-10,42,78.4,1.8666666666666667
SBSV,TXOT,2021-03-10,52,89.63,1.723653846153846
SBGL,TXOT,2021-03-10,21,52.35,2.492857142857143
SBKP,TXOT,2021-03-11,124,294.17,2.3723387096774196
SBCT,TXOT,2021-03-11,25,32.83,1.3132
SBCF,TXOT,2021-03-11,78,144.97,1.8585897435897436
SBRJ,TXOT,2021-03-11,69,110.54,1.6020289855072465
SBGR,TXOT,2021-03-11,201,527.72,2.6254726368159207
SBBR,TXOT,2021-03-11,97,414.16,4.269690721649485
SBSP,TXOT,2021-03-11,84,201.4,2.3976190476190475
SBPA,TXOT,2021-03-11,39,74.14,1.901025641025641
SBSV,TXOT,2021-03-11,60,183.77,3.0628333333333333
SBGL,TXOT,2021-03-11,21,31.84,1.516190476190476
SBCF,TXOT,2021-03-12,85,141.62,1.6661176470588235
SBGR,TXOT,2021-03-12,204,592.69,2.9053431372549023
SBSP,TXOT,2021-03-12,86,152.05,1.7680232558139537
SBBR,TXOT,2021-03-12,97,261.39,2.694742268041237
SBCT,TXOT,2021-03-12,25,31.97,1.2788
SBRJ,TXOT,2021-03-12,77,195.17,2.5346753246753244
SBKP,TXOT,2021-03-12,129,312.26,2.4206201550387596
SBPA,TXOT,2021-03-12,39,95.72,2.4543589743589744
SBSV,TXOT,2021-03-12,63,175.69,2.7887301587301585
SBGL,TXOT,2021-03-12,22,40.22,1.8281818181818181
SBSP,TXOT,2021-03-13,61,65.57,1.074918032786885
SBCF,TXOT,2021-03-13,67,98.44,1.4692537313432836
SBCT,TXOT,2021-03-13,23,34.23,1.4882608695652173
SBBR,TXOT,2021-03-13,72,208.2,2.8916666666666666
SBRJ,TXOT,2021-03-13,46,88.56,1.9252173913043478
SBGR,TXOT,2021-03-13,159,517.73,3.256163522012579
SBKP,TXOT,2021-03-13,96,194.88,2.03
SBPA,TXOT,2021-03-13,26,45.15,1.7365384615384616
SBSV,TXOT,2021-03-13,47,156.45,3.328723404255319
SBGL,TXOT,2021-03-13,22,11.940000000000001,0.5427272727272728
SBCF,TXOT,2021-03-14,58,62.06,1.07
SBBR,TXOT,2021-03-14,62,123.47,1.9914516129032258
SBGR,TXOT,2021-03-14,120,428.99,3.5749166666666667
SBKP,TXOT,2021-03-14,111,254.82,2.2956756756756755
SBGL,TXOT,2021-03-14,11,20.39,1.8536363636363637
SBSP,TXOT,2021-03-14,64,88.34,1.3803125
SBSV,TXOT,2021-03-14,45,170.77,3.794888888888889
SBPA,TXOT,2021-03-14,25,25.08,1.0031999999999999
SBCT,TXOT,2021-03-14,14,16.29,1.1635714285714285
SBRJ,TXOT,2021-03-14,44,82.75,1.8806818181818181
SBRJ,TXOT,2021-03-15,65,133.58,2.0550769230769235
SBBR,TXOT,2021-03-15,76,226.21,2.9764473684210526
SBGR,TXOT,2021-03-15,143,338.05,2.3639860139860143
SBCT,TXOT,2021-03-15,25,35.910000000000004,1.4364000000000001
SBCF,TXOT,2021-03-15,75,69.27,0.9236
SBSP,TXOT,2021-03-15,64,106.07,1.65734375
SBPA,TXOT,2021-03-15,30,41.34,1.3780000000000001
SBKP,TXOT,2021-03-15,128,304.99,2.382734375
SBSV,TXOT,2021-03-15,47,192.58,4.097446808510639
SBGL,TXOT,2021-03-15,16,23.2,1.45
SBCF,TXOT,2021-03-16,70,82.78,1.1825714285714286
SBBR,TXOT,2021-03-16,68,140.74,2.0697058823529413
SBKP,TXOT,2021-03-16,120,224.96,1.8746666666666667
SBCT,TXOT,2021-03-16,21,29.490000000000002,1.4042857142857144
SBGR,TXOT,2021-03-16,141,271.49,1.9254609929078015
SBRJ,TXOT,2021-03-16,52,94.65,1.8201923076923079
SBGL,TXOT,2021-03-16,13,21.03,1.6176923076923078
SBPA,TXOT,2021-03-16,29,43.2,1.4896551724137932
SBSV,TXOT,2021-03-16,37,68.26,1.844864864864865
SBSP,TXOT,2021-03-16,49,70.37,1.4361224489795918
SBSP,TXOT,2021-03-17,55,95.41,1.7347272727272727
SBBR,TXOT,2021-03-17,71,154.35999999999999,2.174084507042253
SBCT,TXOT,2021-03-17,21,35.98,1.7133333333333332
SBCF,TXOT,2021-03-17,66,112.4,1.7030303030303031
SBRJ,TXOT,2021-03-17,52,96.89,1.8632692307692307
SBKP,TXOT,2021-03-17,120,219.57999999999998,1.8298333333333332
SBGR,TXOT,2021-03-17,137,287.62,2.099416058394161
SBPA,TXOT,2021-03-17,31,70.15,2.262903225806452
SBSV,TXOT,2021-03-17,47,242.56,5.160851063829787
SBGL,TXOT,2021-03-17,18,30.07,1.6705555555555556
SBBR,TXOT,2021-03-18,70,198.85,2.8407142857142857
SBCF,TXOT,2021-03-18,69,112.13,1.625072463768116
SBCT,TXOT,2021-03-18,22,37.58,1.708181818181818
SBKP,TXOT,2021-03-18,123,395.28000000000003,3.213658536585366
SBSP,TXOT,2021-03-18,58,145.87,2.515
SBGR,TXOT,2021-03-18,152,455.29,2.9953289473684213
SBRJ,TXOT,2021-03-18,52,105.2,2.023076923076923
SBPA,TXOT,2021-03-18,30,30.65,1.0216666666666667
SBSV,TXOT,2021-03-18,36,71.61,1.9891666666666667
SBGL,TXOT,2021-03-18,14,6.05,0.4321428571428571
SBBR,TXOT,2021-03-19,66,125.4,1.9000000000000001
SBSP,TXOT,2021-03-19,67,187.71,2.8016417910447764
SBGR,TXOT,2021-03-19,149,410.75,2.7567114093959733
SBCT,TXOT,2021-03-19,24,59.44,2.4766666666666666
SBCF,TXOT,2021-03-19,73,138.9,1.9027397260273973
SBRJ,TXOT,2021-03-19,65,93.18,1.4335384615384617
SBKP,TXOT,2021-03-19,128,310.14,2.42296875
SBPA,TXOT,2021-03-19,34,47.02,1.3829411764705883
SBSV,TXOT,2021-03-19,50,170.31,3.4062
SBGL,TXOT,2021-03-19,16,21.28,1.33
SBCF,TXOT,2021-03-20,64,81.82,1.2784375
SBCT,TXOT,2021-03-20,22,36.38,1.6536363636363638
SBSP,TXOT,2021-03-20,50,48.47,0.9693999999999999
SBGR,TXOT,2021-03-20,128,369.01,2.882890625
SBBR,TXOT,2021-03-20,60,170.27,2.8378333333333337
SBRJ,TXOT,2021-03-20,38,66.65,1.7539473684210527
SBKP,TXOT,2021-03-20,93,162.59,1.7482795698924731
SBPA,TXOT,2021-03-20,24,42.1,1.7541666666666667
SBSV,TXOT,2021-03-20,31,57.42,1.852258064516129
SBGL,TXOT,2021-03-20,15,44.51,2.9673333333333334
SBGR,TXOT,2021-03-21,108,248.88,2.3044444444444445
SBCF,TXOT,2021-03-21,56,54.08,0.9657142857142856
SBKP,TXOT,2021-03-21,108,192.93,1.786388888888889
SBBR,TXOT,2021-03-21,50,197.15,3.943
SBSV,TXOT,2021-03-21,43,203.23,4.7262790697674415
SBGL,TXOT,2021-03-21,9,15.379999999999999,1.7088888888888887
SBPA,TXOT,2021-03-21,22,14.360000000000001,0.6527272727272728
SBCT,TXOT,2021-03-21,12,12.27,1.0225
SBRJ,TXOT,2021-03-21,44,82.74,1.8804545454545454
SBSP,TXOT,2021-03-21,59,94.09,1.5947457627118644
SBSP,TXOT,2021-03-22,61,102.13,1.6742622950819672
SBRJ,TXOT,2021-03-22,58,90.81,1.5656896551724138
SBCT,TXOT,2021-03-22,26,45.39,1.7457692307692307
SBCF,TXOT,2021-03-22,74,165.3,2.233783783783784
SBGR,TXOT,2021-03-22,116,270.56,2.332413793103448
SBBR,TXOT,2021-03-22,73,347.31,4.757671232876713
SBKP,TXOT,2021-03-22,131,441.56,3.3706870229007633
SBPA,TXOT,2021-03-22,32,52.28,1.63375
SBSV,TXOT,2021-03-22,46,112.96000000000001,2.4556521739130437
SBGL,TXOT,2021-03-22,15,11.53,0.7686666666666666
SBGR,TXOT,2021-03-23,125,305.58,2.4446399999999997
SBCT,TXOT,2021-03-23,17,30.490000000000002,1.793529411764706
SBBR,TXOT,2021-03-23,57,133.7,2.3456140350877193
SBCF,TXOT,2021-03-23,59,55.25,0.9364406779661016
SBKP,TXOT,2021-03-23,105,213.3,2.0314285714285716
SBPA,TXOT,2021-03-23,24,38.74,1.6141666666666667
SBRJ,TXOT,2021-03-23,43,82.36,1.9153488372093024
SBSP,TXOT,2021-03-23,41,40.79,0.9948780487804878
SBSV,TXOT,2021-03-23,31,49.11,1.5841935483870968
SBGL,TXOT,2021-03-23,12,14.75,1.2291666666666667
SBCF,TXOT,2021-03-24,57,32.81,0.5756140350877194
SBGR,TXOT,2021-03-24,127,336.58,2.650236220472441
SBCT,TXOT,2021-03-24,17,37.41,2.2005882352941173
SBBR,TXOT,2021-03-24,61,120.02,1.9675409836065574
SBKP,TXOT,2021-03-24,105,185.77,1.7692380952380953
SBPA,TXOT,2021-03-24,23,27.490000000000002,1.195217391304348
SBSV,TXOT,2021-03-24,44,122.75,2.789772727272727
SBRJ,TXOT,2021-03-24,46,80.16,1.7426086956521738
SBGL,TXOT,2021-03-24,17,20.509999999999998,1.206470588235294
SBSP,TXOT,2021-03-24,44,61.94,1.4077272727272727
SBCT,TXOT,2021-03-25,18,36.99,2.055
SBCF,TXOT,2021-03-25,60,50.37,0.8394999999999999
SBGR,TXOT,2021-03-25,140,447.38,3.1955714285714287
SBBR,TXOT,2021-03-25,67,209.01,3.11955223880597
SBRJ,TXOT,2021-03-25,46,83.25,1.809782608695652
SBKP,TXOT,2021-03-25,104,241.53,2.322403846153846
SBSV,TXOT,2021-03-25,35,66.23,1.8922857142857143
SBPA,TXOT,2021-03-25,26,38.06,1.463846153846154
SBSP,TXOT,2021-03-25,51,89.8,1.7607843137254902
SBGL,TXOT,2021-03-25,14,8.15,0.5821428571428572
SBSP,TXOT,2021-03-26,67,70.35,1.0499999999999998
SBKP,TXOT,2021-03-26,115,231.54,2.013391304347826
SBBR,TXOT,2021-03-26,69,176.7,2.560869565217391
SBCT,TXOT,2021-03-26,23,43.86,1.9069565217391304
SBRJ,TXOT,2021-03-26,55,84.36,1.5338181818181817
SBGR,TXOT,2021-03-26,139,441.98,3.1797122302158276
SBCF,TXOT,2021-03-26,70,67.54,0.964857142857143
SBPA,TXOT,2021-03-26,31,60.07,1.937741935483871
SBSV,TXOT,2021-03-26,38,108.24,2.8484210526315787
SBGL,TXOT,2021-03-26,19,42.65,2.244736842105263
SBBR,TXOT,2021-03-27,58,183.13,3.1574137931034483
SBCF,TXOT,2021-03-27,57,38.3,0.6719298245614035
SBPA,TXOT,2021-03-27,21,37.269999999999996,1.7747619047619045
SBKP,TXOT,2021-03-27,87,241.35,2.7741379310344825
SBCT,TXOT,2021-03-27,20,28.58,1.4289999999999998
SBRJ,TXOT,2021-03-27,33,58.66,1.7775757575757574
SBGR,TXOT,2021-03-27,134,380.98,2.843134328358209
SBSP,TXOT,2021-03-27,43,83.23,1.9355813953488372
SBSV,TXOT,2021-03-27,29,82.27,2.836896551724138
SBGL,TXOT,2021-03-27,11,6.18,0.5618181818181818
SBBR,TXOT,2021-03-28,30,41.81,1.3936666666666668
SBCF,TXOT,2021-03-28,53,61.93,1.1684905660377358
SBKP,TXOT,2021-03-28,99,288.84,2.9175757575757575
SBGR,TXOT,2021-03-28,77,176.9,2.2974025974025976
SBRJ,TXOT,2021-03-28,43,84.02,1.953953488372093
SBSV,TXOT,2021-03-28,37,121.97,3.2964864864864865
SBPA,TXOT,2021-03-28,19,13.69,0.7205263157894737
SBCT,TXOT,2021-03-28,13,9.99,0.7684615384615385
SBSP,TXOT,2021-03-28,48,52.13,1.0860416666666668
SBGL,TXOT,2021-03-28,7,12.47,1.7814285714285716
SBCF,TXOT,2021-03-29,59,72.03,1.2208474576271187
SBGR,TXOT,2021-03-29,92,200.8,2.182608695652174
SBRJ,TXOT,2021-03-29,42,90.76,2.160952380952381
SBBR,TXOT,2021-03-29,58,137.86,2.3768965517241383
SBKP,TXOT,2021-03-29,117,194.02,1.6582905982905984
SBSP,TXOT,2021-03-29,55,97.82,1.7785454545454544
SBPA,TXOT,2021-03-29,27,55.51,2.055925925925926
SBCT,TXOT,2021-03-29,23,24,1.0434782608695652
SBGL,TXOT,2021-03-29,13,9.66,0.7430769230769231
SBSV,TXOT,2021-03-29,30,139.35,4.645
SBSP,TXOT,2021-03-30,42,73.21,1.743095238095238
SBCF,TXOT,2021-03-30,58,127.44,2.197241379310345
SBKP,TXOT,2021-03-30,109,174.27,1.5988073394495415
SBGR,TXOT,2021-03-30,120,320.8,2.6733333333333333
SBBR,TXOT,2021-03-30,45,93.27,2.0726666666666667
SBRJ,TXOT,2021-03-30,42,100.97,2.404047619047619
SBPA,TXOT,2021-03-30,26,44.35,1.705769230769231
SBGL,TXOT,2021-03-30,12,11.18,0.9316666666666666
SBCT,TXOT,2021-03-30,18,32.69,1.816111111111111
SBSV,TXOT,2021-03-30,35,86.5,2.4714285714285715
SBGR,TXOT,2021-03-31,145,431.78000000000003,2.977793103448276
SBCT,TXOT,2021-03-31,21,28.64,1.3638095238095238
SBKP,TXOT,2021-03-31,111,185.28,1.6691891891891892
SBBR,TXOT,2021-03-31,58,183.66,3.166551724137931
SBRJ,TXOT,2021-03-31,43,78.17,1.817906976744186
SBCF,TXOT,2021-03-31,63,88.11,1.3985714285714286
SBSP,TXOT,2021-03-31,47,62.65,1.3329787234042554
SBPA,TXOT,2021-03-31,31,80.57000000000001,2.599032258064516
SBSV,TXOT,2021-03-31,46,147.13,3.198478260869565
SBGL,TXOT,2021-03-31,12,22,1.8333333333333333
SBGR,TXOT,2021-04-01,145,560.95,3.868620689655173
SBBR,TXOT,2021-04-01,71,261.92,3.6890140845070425
SBCF,TXOT,2021-04-01,72,153.5,2.1319444444444446
SBRJ,TXOT,2021-04-01,57,106.64,1.8708771929824561
SBSP,TXOT,2021-04-01,59,107.81,1.8272881355932205
SBKP,TXOT,2021-04-01,113,183.74,1.6260176991150443
SBGL,TXOT,2021-04-01,17,25.439999999999998,1.496470588235294
SBPA,TXOT,2021-04-01,29,48.29,1.6651724137931034
SBSV,TXOT,2021-04-01,36,86.35000000000001,2.3986111111111112
SBCT,TXOT,2021-04-01,26,45.7,1.7576923076923079
SBCF,TXOT,2021-04-02,42,33.32,0.7933333333333333
SBSP,TXOT,2021-04-02,44,82.66,1.8786363636363637
SBCT,TXOT,2021-04-02,16,8.58,0.53625
SBBR,TXOT,2021-04-02,52,110.21,2.1194230769230766
SBGR,TXOT,2021-04-02,110,320.11,2.910090909090909
SBRJ,TXOT,2021-04-02,35,93.63,2.675142857142857
SBKP,TXOT,2021-04-02,82,91.83,1.1198780487804878
SBGL,TXOT,2021-04-02,11,26.12,2.3745454545454545
SBPA,TXOT,2021-04-02,18,32.58,1.8099999999999998
SBSV,TXOT,2021-04-02,21,49.93,2.3776190476190475
SBCF,TXOT,2021-04-03,39,33.95,0.8705128205128206
SBRJ,TXOT,2021-04-03,30,43.03,1.4343333333333335
SBKP,TXOT,2021-04-03,62,63.18,1.0190322580645161
SBSP,TXOT,2021-04-03,26,27.91,1.0734615384615385
SBBR,TXOT,2021-04-03,29,79.13,2.7286206896551723
SBGL,TXOT,2021-04-03,10,11.55,1.155
SBGR,TXOT,2021-04-03,94,225.61,2.4001063829787235
SBPA,TXOT,2021-04-03,13,23.98,1.8446153846153845
SBSV,TXOT,2021-04-03,20,22.75,1.1375
SBCT,TXOT,2021-04-03,9,6.3,0.7
SBCF,TXOT,2021-04-04,58,98.2,1.693103448275862
SBGR,TXOT,2021-04-04,97,168.4,1.7360824742268042
SBKP,TXOT,2021-04-04,104,202.25,1.9447115384615385
SBBR,TXOT,2021-04-04,38,117.59,3.0944736842105263
SBSV,TXOT,2021-04-04,27,77.65,2.875925925925926
SBPA,TXOT,2021-04-04,23,34.27,1.4900000000000002
SBGL,TXOT,2021-04-04,9,4.1,0.4555555555555555
SBCT,TXOT,2021-04-04,18,41.730000000000004,2.3183333333333334
SBRJ,TXOT,2021-04-04,48,70.55,1.4697916666666666
SBSP,TXOT,2021-04-04,41,65.95,1.6085365853658538
SBCF,TXOT,2021-04-05,58,56.41,0.9725862068965516
SBGR,TXOT,2021-04-05,127,461.53000000000003,3.6340944881889765
SBSP,TXOT,2021-04-05,54,60.72,1.1244444444444444
SBBR,TXOT,2021-04-05,74,252.35,3.410135135135135
SBKP,TXOT,2021-04-05,114,329.5,2.8903508771929824
SBPA,TXOT,2021-04-05,27,61.34,2.271851851851852
SBRJ,TXOT,2021-04-05,50,89.24,1.7848
SBCT,TXOT,2021-04-05,20,42.24,2.112
SBSV,TXOT,2021-04-05,34,81.45,2.3955882352941176
SBGL,TXOT,2021-04-05,11,22.04,2.0036363636363634
SBKP,TXOT,2021-04-06,110,138.95,1.2631818181818182
SBRJ,TXOT,2021-04-06,39,75.59,1.9382051282051282
SBGR,TXOT,2021-04-06,131,364.73,2.784198473282443
SBCF,TXOT,2021-04-06,55,95.02,1.7276363636363636
SBSP,TXOT,2021-04-06,33,71.71,2.173030303030303
SBBR,TXOT,2021-04-06,55,146.36,2.6610909090909094
SBGL,TXOT,2021-04-06,15,22.25,1.4833333333333334
SBSV,TXOT,2021-04-06,29,74.58,2.5717241379310343
SBPA,TXOT,2021-04-06,23,52.01,2.261304347826087
SBCT,TXOT,2021-04-06,17,41.9,2.4647058823529413
SBSP,TXOT,2021-04-07,30,53.99,1.7996666666666667
SBGR,TXOT,2021-04-07,135,461.55,3.418888888888889
SBCF,TXOT,2021-04-07,52,41.76,0.803076923076923
SBBR,TXOT,2021-04-07,59,173.2,2.935593220338983
SBRJ,TXOT,2021-04-07,36,72.59,2.016388888888889
SBGL,TXOT,2021-04-07,16,43.5,2.71875
SBKP,TXOT,2021-04-07,105,169.13,1.6107619047619046
SBPA,TXOT,2021-04-07,22,39.73,1.8059090909090907
SBSV,TXOT,2021-04-07,28,45.62,1.6292857142857142
SBCT,TXOT,2021-04-07,17,35.33,2.078235294117647
SBPA,TXOT,2021-04-08,23,57.93,2.5186956521739132
SBSP,TXOT,2021-04-08,37,39.17,1.0586486486486486
SBKP,TXOT,2021-04-08,112,189.78,1.6944642857142858
SBCF,TXOT,2021-04-08,57,74.11,1.3001754385964912
SBRJ,TXOT,2021-04-08,46,75.88,1.6495652173913042
SBBR,TXOT,2021-04-08,60,163.3,2.7216666666666667
SBGR,TXOT,2021-04-08,124,334.9,2.700806451612903
SBSV,TXOT,2021-04-08,33,83.59,2.533030303030303
SBGL,TXOT,2021-04-08,16,36.62,2.28875
SBCT,TXOT,2021-04-08,19,27.97,1.4721052631578946
SBPA,TXOT,2021-04-09,24,55.72,2.3216666666666668
SBCT,TXOT,2021-04-09,21,25.11,1.1957142857142857
SBSP,TXOT,2021-04-09,46,50.41,1.0958695652173913
SBRJ,TXOT,2021-04-09,49,101.59,2.073265306122449
SBCF,TXOT,2021-04-09,58,58.67,1.011551724137931
SBGR,TXOT,2021-04-09,133,341.03000000000003,2.564135338345865
SBBR,TXOT,2021-04-09,73,267.77,3.6680821917808215
SBGL,TXOT,2021-04-09,11,30.07,2.733636363636364
SBKP,TXOT,2021-04-09,104,154.41,1.4847115384615384
SBSV,TXOT,2021-04-09,30,75.51,2.5170000000000003
SBRJ,TXOT,2021-04-10,33,46.03,1.3948484848484848
SBCF,TXOT,2021-04-10,52,70.88,1.363076923076923
SBGR,TXOT,2021-04-10,144,579.67,4.02548611111111
SBSP,TXOT,2021-04-10,26,27.73,1.0665384615384617
SBBR,TXOT,2021-04-10,39,103.75,2.66025641025641
SBGL,TXOT,2021-04-10,15,27.27,1.818
SBPA,TXOT,2021-04-10,21,29.080000000000002,1.3847619047619049
SBKP,TXOT,2021-04-10,87,265.8,3.0551724137931036
SBSV,TXOT,2021-04-10,28,65.91,2.3539285714285714
SBCT,TXOT,2021-04-10,15,28.04,1.8693333333333333
SBCF,TXOT,2021-04-11,57,67.16,1.1782456140350877
SBGR,TXOT,2021-04-11,100,304.53000000000003,3.0453
SBBR,TXOT,2021-04-11,49,122.55,2.5010204081632654
SBRJ,TXOT,2021-04-11,47,64.48,1.3719148936170213
SBKP,TXOT,2021-04-11,103,215.61,2.0933009708737864
SBSV,TXOT,2021-04-11,27,65.74,2.4348148148148145
SBPA,TXOT,2021-04-11,16,22.46,1.40375
SBGL,TXOT,2021-04-11,10,5.86,0.5860000000000001
SBCT,TXOT,2021-04-11,14,35.03,2.5021428571428572
SBSP,TXOT,2021-04-11,35,53.94,1.5411428571428571
SBGR,TXOT,2021-04-12,128,321.88,2.5146875
SBCF,TXOT,2021-04-12,56,61.97,1.106607142857143
SBSP,TXOT,2021-04-12,49,55.55,1.133673469387755
SBRJ,TXOT,2021-04-12,48,75.22,1.5670833333333334
SBBR,TXOT,2021-04-12,70,289.46,4.135142857142857
SBCT,TXOT,2021-04-12,21,28.330000000000002,1.349047619047619
SBKP,TXOT,2021-04-12,112,149.10999999999999,1.3313392857142856
SBPA,TXOT,2021-04-12,27,36.01,1.3337037037037036
