DEP_CNTRY,IS_STUDY,DES_CNTRY,TFC_TYPE,DES_PRU,DEPS,REGION,YEAR
RS,FALSE,UZ,international,Asia,23,EUR,2024
SK,FALSE,IL,international,Middle East,23,EUR,2024
SK,FALSE,LV,regional,Eurocontrol,23,EUR,2024
SK,FALSE,PT,regional,Eurocontrol,23,EUR,2024
AL,FALSE,OM,international,Middle East,22,EUR,2024
BA,FALSE,CZ,regional,Eurocontrol,22,EUR,2024
CY,FALSE,US,international,Northern America,22,EUR,2024
ES,FALSE,AR,international,Southern America,22,EUR,2024
FR,FALSE,AN,NA,NA,22,EUR,2024
FR,FALSE,RW,international,Africa,22,EUR,2024
GB,FALSE,LB,international,Middle East,22,EUR,2024
GR,FALSE,KE,international,Africa,22,EUR,2024
MD,FALSE,BG,regional,Eurocontrol,22,EUR,2024
MD,FALSE,MD,regional,Eurocontrol,22,EUR,2024
NL,FALSE,QA,international,Middle East,22,EUR,2024
NL,TRUE,XK,NA,NA,22,EUR,2024
PT,FALSE,AL,regional,Eurocontrol,22,EUR,2024
SE,FALSE,MX,international,Southern America,22,EUR,2024
SK,FALSE,GE,regional,Eurocontrol,22,EUR,2024
AL,FALSE,MK,regional,Eurocontrol,21,EUR,2024
AM,FALSE,SY,international,Middle East,21,EUR,2024
BG,FALSE,HK,international,China,21,EUR,2024
BG,FALSE,SI,regional,Eurocontrol,21,EUR,2024
CH,FALSE,GI,regional,Eurocontrol,21,EUR,2024
ES,FALSE,JO,international,Middle East,21,EUR,2024
ES,FALSE,TN,international,Africa,21,EUR,2024
FR,FALSE,JP,international,Asia,21,EUR,2024
GE,FALSE,CH,regional,Eurocontrol,21,EUR,2024
IT,FALSE,MU,international,Africa,21,EUR,2024
LU,FALSE,CA,international,Northern America,21,EUR,2024
MK,FALSE,SA,international,Middle East,21,EUR,2024
NL,FALSE,SI,regional,Eurocontrol,21,EUR,2024
PL,FALSE,XK,NA,NA,21,EUR,2024
PT,FALSE,NG,international,Africa,21,EUR,2024
BA,FALSE,NA,NA,NA,20,EUR,2024
BE,FALSE,BD,international,Asia,20,EUR,2024
CH,TRUE,UZ,international,Asia,20,EUR,2024
FI,FALSE,SK,regional,Eurocontrol,20,EUR,2024
LT,FALSE,BH,international,Middle East,20,EUR,2024
LT,FALSE,RS,regional,Eurocontrol,20,EUR,2024
RO,FALSE,XK,NA,NA,20,EUR,2024
SK,FALSE,BA,regional,Eurocontrol,20,EUR,2024
AL,FALSE,MD,regional,Eurocontrol,19,EUR,2024
AL,FALSE,US,international,Northern America,19,EUR,2024
BA,FALSE,XK,NA,NA,19,EUR,2024
BG,FALSE,MD,regional,Eurocontrol,19,EUR,2024
CH,FALSE,BA,regional,Eurocontrol,19,EUR,2024
CY,FALSE,PT,regional,Eurocontrol,19,EUR,2024
DE,FALSE,JM,international,Southern America,19,EUR,2024
DK,FALSE,HK,international,China,19,EUR,2024
EE,FALSE,AL,regional,Eurocontrol,19,EUR,2024
FR,FALSE,CM,international,Africa,19,EUR,2024
GB,FALSE,GH,international,Africa,19,EUR,2024
GB,FALSE,PK,international,Asia,19,EUR,2024
LV,FALSE,SK,regional,Eurocontrol,19,EUR,2024
NL,FALSE,SA,international,Middle East,19,EUR,2024
AL,FALSE,EE,regional,Eurocontrol,18,EUR,2024
AL,FALSE,EG,international,Middle East,18,EUR,2024
AM,FALSE,TN,international,Africa,18,EUR,2024
BA,FALSE,NO,regional,Eurocontrol,18,EUR,2024
ES,FALSE,CL,international,Southern America,18,EUR,2024
ES,FALSE,GM,international,Africa,18,EUR,2024
FR,FALSE,GH,international,Africa,18,EUR,2024
FR,FALSE,SG,international,Asia,18,EUR,2024
HR,FALSE,SA,international,Middle East,18,EUR,2024
NO,FALSE,BA,regional,Eurocontrol,18,EUR,2024
SK,FALSE,US,international,Northern America,18,EUR,2024
BG,FALSE,SA,international,Middle East,17,EUR,2024
CH,TRUE,KZ,international,Asia,17,EUR,2024
ES,FALSE,LB,international,Middle East,17,EUR,2024
ES,FALSE,TH,international,Asia,17,EUR,2024
GB,FALSE,RW,international,Africa,17,EUR,2024
IE,FALSE,BA,regional,Eurocontrol,17,EUR,2024
MD,FALSE,AL,regional,Eurocontrol,17,EUR,2024
ME,FALSE,MK,regional,Eurocontrol,17,EUR,2024
MK,FALSE,ME,regional,Eurocontrol,17,EUR,2024
NL,FALSE,EE,regional,Eurocontrol,17,EUR,2024
PT,FALSE,BS,international,Southern America,17,EUR,2024
PT,FALSE,CO,international,Southern America,17,EUR,2024
PT,FALSE,XF,NA,NA,17,EUR,2024
SI,FALSE,BG,regional,Eurocontrol,17,EUR,2024
AM,FALSE,HK,international,China,16,EUR,2024
BA,FALSE,IL,international,Middle East,16,EUR,2024
BG,FALSE,MA,international,Africa,16,EUR,2024
CY,FALSE,MV,international,Asia,16,EUR,2024
ES,FALSE,AO,international,Africa,16,EUR,2024
ES,FALSE,BJ,international,Africa,16,EUR,2024
ES,TRUE,ME,regional,Eurocontrol,16,EUR,2024
ES,TRUE,MU,international,Africa,16,EUR,2024
ES,TRUE,TZ,international,Africa,16,EUR,2024
FR,FALSE,ET,international,Africa,16,EUR,2024
FR,FALSE,TG,international,Africa,16,EUR,2024
GB,FALSE,JP,international,Asia,16,EUR,2024
GB,FALSE,SN,NA,NA,16,EUR,2024
GE,FALSE,SK,regional,Eurocontrol,16,EUR,2024
HU,FALSE,DZ,international,Africa,16,EUR,2024
IE,FALSE,BB,international,Southern America,16,EUR,2024
IT,FALSE,GI,regional,Eurocontrol,16,EUR,2024
IT,FALSE,TG,international,Africa,16,EUR,2024
LV,FALSE,TN,international,Africa,16,EUR,2024
ME,FALSE,AL,regional,Eurocontrol,16,EUR,2024
MT,FALSE,DZ,international,Africa,16,EUR,2024
NL,TRUE,RU,international,Russia,16,EUR,2024
PT,FALSE,PR,international,Southern America,16,EUR,2024
PT,TRUE,HR,regional,Eurocontrol,16,EUR,2024
RO,FALSE,IQ,international,Middle East,16,EUR,2024
SE,FALSE,JP,international,Asia,16,EUR,2024
SI,FALSE,MT,regional,Eurocontrol,16,EUR,2024
SK,FALSE,CV,international,Africa,16,EUR,2024
AL,FALSE,AL,regional,Eurocontrol,15,EUR,2024
BA,FALSE,SK,regional,Eurocontrol,15,EUR,2024
BE,FALSE,TD,international,Africa,15,EUR,2024
CH,FALSE,CV,international,Africa,15,EUR,2024
CH,TRUE,IQ,international,Middle East,15,EUR,2024
DE,TRUE,TZ,international,Africa,15,EUR,2024
ES,FALSE,HK,international,China,15,EUR,2024
ES,TRUE,ZA,international,Africa,15,EUR,2024
FI,FALSE,CV,international,Africa,15,EUR,2024
FI,FALSE,IL,international,Middle East,15,EUR,2024
FI,FALSE,MA,international,Africa,15,EUR,2024
FR,FALSE,KE,international,Africa,15,EUR,2024
GR,FALSE,TH,international,Asia,15,EUR,2024
MK,FALSE,MK,regional,Eurocontrol,15,EUR,2024
MT,FALSE,ME,regional,Eurocontrol,15,EUR,2024
PT,FALSE,AE,international,Middle East,15,EUR,2024
RO,FALSE,TZ,international,Africa,15,EUR,2024
SI,FALSE,PT,regional,Eurocontrol,15,EUR,2024
SK,FALSE,MD,regional,Eurocontrol,15,EUR,2024
SK,FALSE,QA,international,Middle East,15,EUR,2024
AM,FALSE,LT,regional,Eurocontrol,14,EUR,2024
BE,FALSE,IQ,international,Middle East,14,EUR,2024
BE,FALSE,KW,international,Middle East,14,EUR,2024
CH,FALSE,AN,NA,NA,14,EUR,2024
CH,FALSE,IN,international,Asia,14,EUR,2024
CH,FALSE,MV,international,Asia,14,EUR,2024
CY,FALSE,IN,international,Asia,14,EUR,2024
CZ,FALSE,BA,regional,Eurocontrol,14,EUR,2024
CZ,FALSE,LK,international,Asia,14,EUR,2024
DE,TRUE,GD,international,Southern America,14,EUR,2024
ES,FALSE,CN,international,China,14,EUR,2024
GB,TRUE,BN,international,Asia,14,EUR,2024
GI,FALSE,CH,regional,Eurocontrol,14,EUR,2024
GI,FALSE,MA,international,Africa,14,EUR,2024
HR,FALSE,MD,regional,Eurocontrol,14,EUR,2024
IT,FALSE,CG,international,Africa,14,EUR,2024
MD,FALSE,HR,regional,Eurocontrol,14,EUR,2024
ME,FALSE,NL,regional,Eurocontrol,14,EUR,2024
MT,FALSE,BH,international,Middle East,14,EUR,2024
MT,FALSE,SI,regional,Eurocontrol,14,EUR,2024
NL,FALSE,CA,international,Northern America,14,EUR,2024
PL,FALSE,BR,international,Southern America,14,EUR,2024
PL,FALSE,LK,international,Asia,14,EUR,2024
AL,FALSE,BA,regional,Eurocontrol,13,EUR,2024
BA,FALSE,BG,regional,Eurocontrol,13,EUR,2024
CH,FALSE,CM,international,Africa,13,EUR,2024
CH,FALSE,IQ,international,Middle East,13,EUR,2024
CY,FALSE,BA,regional,Eurocontrol,13,EUR,2024
CY,FALSE,LY,international,Africa,13,EUR,2024
CZ,FALSE,KE,international,Africa,13,EUR,2024
CZ,FALSE,MG,international,Africa,13,EUR,2024
CZ,FALSE,TZ,international,Africa,13,EUR,2024
DK,FALSE,TN,international,Africa,13,EUR,2024
EE,FALSE,HU,regional,Eurocontrol,13,EUR,2024
EE,FALSE,PT,regional,Eurocontrol,13,EUR,2024
EE,FALSE,TN,international,Africa,13,EUR,2024
ES,FALSE,ML,international,Africa,13,EUR,2024
FR,FALSE,CD,international,Africa,13,EUR,2024
FR,TRUE,PH,international,Asia,13,EUR,2024
GB,FALSE,GL,international,Northern America,13,EUR,2024
GI,FALSE,IT,regional,Eurocontrol,13,EUR,2024
GR,FALSE,DZ,international,Africa,13,EUR,2024
GR,FALSE,NE,international,Africa,13,EUR,2024
IE,FALSE,MX,international,Southern America,13,EUR,2024
LV,FALSE,KZ,international,Asia,13,EUR,2024
ME,FALSE,MT,regional,Eurocontrol,13,EUR,2024
MK,FALSE,XK,NA,NA,13,EUR,2024
MT,FALSE,NE,international,Africa,13,EUR,2024
PT,FALSE,BG,regional,Eurocontrol,13,EUR,2024
PT,FALSE,CY,regional,Eurocontrol,13,EUR,2024
PT,FALSE,DZ,international,Africa,13,EUR,2024
PT,FALSE,VE,international,Southern America,13,EUR,2024
RO,FALSE,MV,international,Asia,13,EUR,2024
AL,FALSE,SI,regional,Eurocontrol,12,EUR,2024
AM,FALSE,RO,regional,Eurocontrol,12,EUR,2024
BE,FALSE,BR,international,Southern America,12,EUR,2024
BG,FALSE,BA,regional,Eurocontrol,12,EUR,2024
BG,FALSE,LB,international,Middle East,12,EUR,2024
CH,FALSE,SN,NA,NA,12,EUR,2024
CY,FALSE,DJ,international,Africa,12,EUR,2024
CZ,FALSE,BH,international,Middle East,12,EUR,2024
DE,FALSE,GH,international,Africa,12,EUR,2024
EE,FALSE,AE,international,Middle East,12,EUR,2024
EE,FALSE,RO,regional,Eurocontrol,12,EUR,2024
ES,FALSE,DO,international,Southern America,12,EUR,2024
ES,FALSE,GH,international,Africa,12,EUR,2024
FR,FALSE,KR,international,Asia,12,EUR,2024
FR,TRUE,PM,international,Northern America,12,EUR,2024
GB,FALSE,KR,international,Asia,12,EUR,2024
GE,FALSE,AL,regional,Eurocontrol,12,EUR,2024
LU,FALSE,CY,regional,Eurocontrol,12,EUR,2024
LV,FALSE,BH,international,Middle East,12,EUR,2024
MD,FALSE,SK,regional,Eurocontrol,12,EUR,2024
ME,FALSE,US,international,Northern America,12,EUR,2024
NL,TRUE,BH,international,Middle East,12,EUR,2024
PT,FALSE,MX,international,Southern America,12,EUR,2024
PT,FALSE,VC,international,Southern America,12,EUR,2024
RO,FALSE,KZ,international,Asia,12,EUR,2024
AL,FALSE,CY,regional,Eurocontrol,11,EUR,2024
BA,FALSE,BH,international,Middle East,11,EUR,2024
BA,FALSE,CY,regional,Eurocontrol,11,EUR,2024
CH,FALSE,BH,international,Middle East,11,EUR,2024
CH,FALSE,LY,international,Africa,11,EUR,2024
CH,FALSE,OM,international,Middle East,11,EUR,2024
CH,FALSE,UZ,international,Asia,11,EUR,2024
CH,TRUE,DZ,international,Africa,11,EUR,2024
CY,FALSE,AL,regional,Eurocontrol,11,EUR,2024
CY,FALSE,OM,international,Middle East,11,EUR,2024
DE,FALSE,PK,international,Asia,11,EUR,2024
DK,FALSE,SA,international,Middle East,11,EUR,2024
ES,FALSE,MV,international,Asia,11,EUR,2024
ES,TRUE,AO,international,Africa,11,EUR,2024
GB,FALSE,LK,international,Asia,11,EUR,2024
GB,FALSE,PR,international,Southern America,11,EUR,2024
GB,FALSE,TC,international,Southern America,11,EUR,2024
GB,FALSE,VG,international,Southern America,11,EUR,2024
HR,FALSE,AZ,international,Asia,11,EUR,2024
HR,FALSE,MA,international,Africa,11,EUR,2024
IE,FALSE,JO,international,Middle East,11,EUR,2024
IT,FALSE,AG,international,Southern America,11,EUR,2024
IT,FALSE,VC,international,Southern America,11,EUR,2024
LT,FALSE,US,international,Northern America,11,EUR,2024
MT,FALSE,JO,international,Middle East,11,EUR,2024
PL,FALSE,MY,international,Asia,11,EUR,2024
PT,FALSE,BB,international,Southern America,11,EUR,2024
PT,TRUE,AL,regional,Eurocontrol,11,EUR,2024
RO,FALSE,AM,regional,Eurocontrol,11,EUR,2024
RS,FALSE,KZ,international,Asia,11,EUR,2024
SI,FALSE,AL,regional,Eurocontrol,11,EUR,2024
SI,FALSE,SE,regional,Eurocontrol,11,EUR,2024
SK,FALSE,NO,regional,Eurocontrol,11,EUR,2024
SK,FALSE,VN,international,Asia,11,EUR,2024
TR,FALSE,GQ,international,Africa,11,EUR,2024
BE,FALSE,MY,international,Asia,10,EUR,2024
BG,FALSE,IN,international,Asia,10,EUR,2024
BG,FALSE,JO,international,Middle East,10,EUR,2024
BG,FALSE,TH,international,Asia,10,EUR,2024
BG,FALSE,UZ,international,Asia,10,EUR,2024
CH,FALSE,TH,international,Asia,10,EUR,2024
CY,FALSE,IS,international,Northern America,10,EUR,2024
CY,FALSE,KE,international,Africa,10,EUR,2024
CZ,FALSE,MX,international,Southern America,10,EUR,2024
CZ,FALSE,XK,NA,NA,10,EUR,2024
DE,FALSE,BR,international,Southern America,10,EUR,2024
DE,FALSE,KE,international,Africa,10,EUR,2024
DK,FALSE,MX,international,Southern America,10,EUR,2024
EE,FALSE,BH,international,Middle East,10,EUR,2024
EE,FALSE,US,international,Northern America,10,EUR,2024
ES,FALSE,IQ,international,Middle East,10,EUR,2024
FI,FALSE,MX,international,Southern America,10,EUR,2024
FR,FALSE,GN,international,Africa,10,EUR,2024
FR,TRUE,GL,international,Northern America,10,EUR,2024
FR,TRUE,NA,NA,NA,10,EUR,2024
GB,FALSE,AO,international,Africa,10,EUR,2024
GE,FALSE,RS,regional,Eurocontrol,10,EUR,2024
GI,FALSE,NL,regional,Eurocontrol,10,EUR,2024
HR,FALSE,TN,international,Africa,10,EUR,2024
IE,FALSE,KZ,international,Asia,10,EUR,2024
IT,FALSE,CI,international,Africa,10,EUR,2024
ME,FALSE,SA,international,Middle East,10,EUR,2024
MK,FALSE,CZ,regional,Eurocontrol,10,EUR,2024
NL,FALSE,IQ,international,Middle East,10,EUR,2024
NO,FALSE,SK,regional,Eurocontrol,10,EUR,2024
PL,FALSE,MV,international,Asia,10,EUR,2024
PL,FALSE,TZ,international,Africa,10,EUR,2024
RO,FALSE,IS,international,Northern America,10,EUR,2024
RS,FALSE,SA,international,Middle East,10,EUR,2024
SE,FALSE,SA,international,Middle East,10,EUR,2024
SE,FALSE,SI,regional,Eurocontrol,10,EUR,2024
SI,FALSE,IE,regional,Eurocontrol,10,EUR,2024
SK,FALSE,AZ,international,Asia,10,EUR,2024
SK,FALSE,DO,international,Southern America,10,EUR,2024
SK,FALSE,EE,regional,Eurocontrol,10,EUR,2024
SK,FALSE,KZ,international,Asia,10,EUR,2024
AM,FALSE,UZ,international,Asia,9,EUR,2024
BA,FALSE,ES,regional,Eurocontrol,9,EUR,2024
BE,FALSE,DJ,international,Africa,9,EUR,2024
BG,FALSE,IS,international,Northern America,9,EUR,2024
CH,FALSE,GE,regional,Eurocontrol,9,EUR,2024
CH,FALSE,HK,international,China,9,EUR,2024
CH,TRUE,AG,international,Southern America,9,EUR,2024
CH,TRUE,GE,regional,Eurocontrol,9,EUR,2024
CY,FALSE,MA,international,Africa,9,EUR,2024
CY,FALSE,MK,regional,Eurocontrol,9,EUR,2024
CZ,FALSE,IN,international,Asia,9,EUR,2024
CZ,FALSE,MK,regional,Eurocontrol,9,EUR,2024
DE,FALSE,GI,regional,Eurocontrol,9,EUR,2024
DE,TRUE,AG,international,Southern America,9,EUR,2024
DE,TRUE,PH,international,Asia,9,EUR,2024
ES,FALSE,BA,regional,Eurocontrol,9,EUR,2024
ES,TRUE,LY,international,Africa,9,EUR,2024
ES,TRUE,NG,international,Africa,9,EUR,2024
FI,FALSE,CA,international,Northern America,9,EUR,2024
FR,FALSE,AG,international,Southern America,9,EUR,2024
FR,FALSE,BF,international,Africa,9,EUR,2024
FR,FALSE,TW,international,Asia,9,EUR,2024
FR,FALSE,VC,international,Southern America,9,EUR,2024
FR,FALSE,VN,international,Asia,9,EUR,2024
GB,FALSE,GD,international,Southern America,9,EUR,2024
GB,FALSE,KY,international,Southern America,9,EUR,2024
GB,FALSE,SC,international,Africa,9,EUR,2024
GB,FALSE,TM,international,Asia,9,EUR,2024
GB,TRUE,BA,regional,Eurocontrol,9,EUR,2024
GE,FALSE,PK,international,Asia,9,EUR,2024
GI,FALSE,US,international,Northern America,9,EUR,2024
GR,FALSE,JP,international,Asia,9,EUR,2024
IE,FALSE,AZ,international,Asia,9,EUR,2024
IE,FALSE,BH,international,Middle East,9,EUR,2024
IT,FALSE,TD,international,Africa,9,EUR,2024
IT,FALSE,ZA,international,Africa,9,EUR,2024
LT,FALSE,SI,regional,Eurocontrol,9,EUR,2024
LU,FALSE,DZ,international,Africa,9,EUR,2024
LU,FALSE,MK,regional,Eurocontrol,9,EUR,2024
ME,FALSE,NA,NA,NA,9,EUR,2024
MK,FALSE,LU,regional,Eurocontrol,9,EUR,2024
MT,FALSE,CA,international,Northern America,9,EUR,2024
MT,FALSE,GI,regional,Eurocontrol,9,EUR,2024
PL,FALSE,CO,international,Southern America,9,EUR,2024
PL,FALSE,MU,international,Africa,9,EUR,2024
PL,FALSE,SO,international,Africa,9,EUR,2024
PT,FALSE,EE,regional,Eurocontrol,9,EUR,2024
PT,FALSE,GH,international,Africa,9,EUR,2024
PT,TRUE,TZ,international,Africa,9,EUR,2024
RO,FALSE,EE,regional,Eurocontrol,9,EUR,2024
RS,FALSE,GE,regional,Eurocontrol,9,EUR,2024
RS,FALSE,TD,international,Africa,9,EUR,2024
TR,FALSE,CG,international,Africa,9,EUR,2024
TR,FALSE,MG,international,Africa,9,EUR,2024
AL,FALSE,MT,regional,Eurocontrol,8,EUR,2024
AT,FALSE,LB,international,Middle East,8,EUR,2024
BA,FALSE,MT,regional,Eurocontrol,8,EUR,2024
BG,FALSE,KR,international,Asia,8,EUR,2024
BG,FALSE,OM,international,Middle East,8,EUR,2024
BG,FALSE,PK,international,Asia,8,EUR,2024
CH,FALSE,AG,international,Southern America,8,EUR,2024
CH,FALSE,MX,international,Southern America,8,EUR,2024
CH,TRUE,BH,international,Middle East,8,EUR,2024
CZ,FALSE,CA,international,Northern America,8,EUR,2024
CZ,FALSE,IQ,international,Middle East,8,EUR,2024
CZ,FALSE,NG,international,Africa,8,EUR,2024
DE,FALSE,MV,international,Asia,8,EUR,2024
DK,FALSE,GM,international,Africa,8,EUR,2024
GB,FALSE,BW,international,Africa,8,EUR,2024
GB,FALSE,CG,international,Africa,8,EUR,2024
GB,FALSE,KH,international,Asia,8,EUR,2024
GE,FALSE,KG,international,Asia,8,EUR,2024
GE,FALSE,KR,international,Asia,8,EUR,2024
GR,FALSE,GI,regional,Eurocontrol,8,EUR,2024
GR,FALSE,HK,international,China,8,EUR,2024
GR,FALSE,RW,international,Africa,8,EUR,2024
LU,FALSE,JP,international,Asia,8,EUR,2024
ME,FALSE,GE,regional,Eurocontrol,8,EUR,2024
MT,FALSE,CD,international,Africa,8,EUR,2024
MT,FALSE,GE,regional,Eurocontrol,8,EUR,2024
MT,FALSE,NG,international,Africa,8,EUR,2024
NL,FALSE,IL,international,Middle East,8,EUR,2024
NL,FALSE,LV,regional,Eurocontrol,8,EUR,2024
NO,FALSE,SI,regional,Eurocontrol,8,EUR,2024
PT,FALSE,AG,international,Southern America,8,EUR,2024
PT,TRUE,CY,regional,Eurocontrol,8,EUR,2024
RO,FALSE,KW,international,Middle East,8,EUR,2024
SE,FALSE,MV,international,Asia,8,EUR,2024
SI,FALSE,US,international,Northern America,8,EUR,2024
SK,FALSE,MV,international,Asia,8,EUR,2024
AL,FALSE,GE,regional,Eurocontrol,7,EUR,2024
AL,FALSE,NG,international,Africa,7,EUR,2024
AT,FALSE,BH,international,Middle East,7,EUR,2024
BE,FALSE,CG,international,Africa,7,EUR,2024
BE,FALSE,OM,international,Middle East,7,EUR,2024
BE,FALSE,TC,international,Southern America,7,EUR,2024
BG,FALSE,DJ,international,Africa,7,EUR,2024
BG,FALSE,KZ,international,Asia,7,EUR,2024
CH,FALSE,CI,international,Africa,7,EUR,2024
CH,FALSE,PK,international,Asia,7,EUR,2024
CH,FALSE,ZA,international,Africa,7,EUR,2024
CH,TRUE,GI,regional,Eurocontrol,7,EUR,2024
CH,TRUE,KW,international,Middle East,7,EUR,2024
CH,TRUE,MD,regional,Eurocontrol,7,EUR,2024
CH,TRUE,NG,international,Africa,7,EUR,2024
CZ,FALSE,AM,regional,Eurocontrol,7,EUR,2024
DE,FALSE,CI,international,Africa,7,EUR,2024
DE,FALSE,ZA,international,Africa,7,EUR,2024
ES,FALSE,AN,NA,NA,7,EUR,2024
ES,FALSE,CI,international,Africa,7,EUR,2024
ES,FALSE,KH,international,Asia,7,EUR,2024
ES,FALSE,PR,international,Southern America,7,EUR,2024
ES,FALSE,TD,international,Africa,7,EUR,2024
FR,FALSE,AO,international,Africa,7,EUR,2024
FR,FALSE,SL,international,Africa,7,EUR,2024
FR,FALSE,TZ,international,Africa,7,EUR,2024
FR,FALSE,UG,international,Africa,7,EUR,2024
GB,FALSE,AR,international,Southern America,7,EUR,2024
GB,FALSE,MU,international,Africa,7,EUR,2024
GB,FALSE,SL,international,Africa,7,EUR,2024
GB,FALSE,TT,international,Southern America,7,EUR,2024
GB,FALSE,TZ,international,Africa,7,EUR,2024
GB,TRUE,PH,international,Asia,7,EUR,2024
HR,FALSE,BR,international,Southern America,7,EUR,2024
HR,FALSE,KW,international,Middle East,7,EUR,2024
HU,FALSE,IQ,international,Middle East,7,EUR,2024
HU,FALSE,LB,international,Middle East,7,EUR,2024
HU,FALSE,RU,international,Russia,7,EUR,2024
IT,FALSE,GL,international,Northern America,7,EUR,2024
IT,FALSE,LK,international,Asia,7,EUR,2024
IT,FALSE,RW,international,Africa,7,EUR,2024
LT,FALSE,AM,regional,Eurocontrol,7,EUR,2024
LT,FALSE,MA,international,Africa,7,EUR,2024
LV,FALSE,JP,international,Asia,7,EUR,2024
LV,FALSE,US,international,Northern America,7,EUR,2024
MD,FALSE,LT,regional,Eurocontrol,7,EUR,2024
MT,FALSE,AL,regional,Eurocontrol,7,EUR,2024
MT,FALSE,CN,international,China,7,EUR,2024
MT,FALSE,CV,international,Africa,7,EUR,2024
NL,FALSE,XK,NA,NA,7,EUR,2024
NL,TRUE,GI,regional,Eurocontrol,7,EUR,2024
NL,TRUE,ME,regional,Eurocontrol,7,EUR,2024
PT,FALSE,SA,international,Middle East,7,EUR,2024
PT,FALSE,SI,regional,Eurocontrol,7,EUR,2024
PT,FALSE,UG,international,Africa,7,EUR,2024
PT,TRUE,SA,international,Middle East,7,EUR,2024
PT,TRUE,SK,regional,Eurocontrol,7,EUR,2024
RS,FALSE,IE,regional,Eurocontrol,7,EUR,2024
RS,FALSE,LB,international,Middle East,7,EUR,2024
RS,FALSE,LY,international,Africa,7,EUR,2024
SE,FALSE,AZ,international,Asia,7,EUR,2024
SE,FALSE,GE,regional,Eurocontrol,7,EUR,2024
SE,FALSE,IQ,international,Middle East,7,EUR,2024
SI,FALSE,LT,regional,Eurocontrol,7,EUR,2024
SI,FALSE,NO,regional,Eurocontrol,7,EUR,2024
SK,FALSE,FI,regional,Eurocontrol,7,EUR,2024
TR,FALSE,ZW,international,Africa,7,EUR,2024
AM,FALSE,CZ,regional,Eurocontrol,6,EUR,2024
AM,FALSE,SA,international,Middle East,6,EUR,2024
AM,FALSE,TJ,international,Asia,6,EUR,2024
BE,FALSE,CF,international,Africa,6,EUR,2024
BE,FALSE,GN,international,Africa,6,EUR,2024
BE,FALSE,ML,international,Africa,6,EUR,2024
BG,FALSE,JP,international,Asia,6,EUR,2024
CH,TRUE,AN,NA,NA,6,EUR,2024
CH,TRUE,CM,international,Africa,6,EUR,2024
CH,TRUE,GL,international,Northern America,6,EUR,2024
CY,FALSE,LU,regional,Eurocontrol,6,EUR,2024
DE,FALSE,TD,international,Africa,6,EUR,2024
ES,FALSE,KE,international,Africa,6,EUR,2024
ES,FALSE,OM,international,Middle East,6,EUR,2024
ES,FALSE,TZ,international,Africa,6,EUR,2024
ES,FALSE,UY,international,Southern America,6,EUR,2024
ES,TRUE,BH,international,Middle East,6,EUR,2024
ES,TRUE,BS,international,Southern America,6,EUR,2024
ES,TRUE,CI,international,Africa,6,EUR,2024
ES,TRUE,GH,international,Africa,6,EUR,2024
ES,TRUE,MV,international,Asia,6,EUR,2024
FR,FALSE,BB,international,Southern America,6,EUR,2024
FR,FALSE,LK,international,Asia,6,EUR,2024
GB,FALSE,CR,international,Southern America,6,EUR,2024
GB,FALSE,MR,international,Africa,6,EUR,2024
GE,FALSE,BD,international,Asia,6,EUR,2024
GE,FALSE,IE,regional,Eurocontrol,6,EUR,2024
GE,FALSE,ME,regional,Eurocontrol,6,EUR,2024
GE,FALSE,US,international,Northern America,6,EUR,2024
GI,FALSE,DE,regional,Eurocontrol,6,EUR,2024
GR,FALSE,IQ,international,Middle East,6,EUR,2024
HR,FALSE,GE,regional,Eurocontrol,6,EUR,2024
HR,FALSE,LY,international,Africa,6,EUR,2024
HU,FALSE,EE,regional,Eurocontrol,6,EUR,2024
HU,FALSE,IN,international,Asia,6,EUR,2024
HU,FALSE,ZA,international,Africa,6,EUR,2024
IE,FALSE,BM,international,Southern America,6,EUR,2024
IE,FALSE,DZ,international,Africa,6,EUR,2024
IT,FALSE,AN,NA,NA,6,EUR,2024
IT,FALSE,BF,international,Africa,6,EUR,2024
IT,FALSE,GQ,international,Africa,6,EUR,2024
IT,FALSE,MR,international,Africa,6,EUR,2024
MD,FALSE,BH,international,Middle East,6,EUR,2024
MD,FALSE,SE,regional,Eurocontrol,6,EUR,2024
ME,FALSE,IS,international,Northern America,6,EUR,2024
MK,FALSE,CY,regional,Eurocontrol,6,EUR,2024
MK,FALSE,EE,regional,Eurocontrol,6,EUR,2024
MK,FALSE,ES,regional,Eurocontrol,6,EUR,2024
MT,FALSE,BA,regional,Eurocontrol,6,EUR,2024
MT,FALSE,FI,regional,Eurocontrol,6,EUR,2024
MT,FALSE,KZ,international,Asia,6,EUR,2024
NL,FALSE,IN,international,Asia,6,EUR,2024
