REG,DATE,A,D,I,O,ARRS,DEPS,ARRS_DOM,DEPS_DOM,OVR_FLTS
EUR,2021-08-14T00:00:00Z,2088,2175,19495,422,21583,21670,19495,19495,422
EUR,2021-08-15T00:00:00Z,2158,2134,20156,469,22314,22290,20156,20156,469
EUR,2021-08-16T00:00:00Z,1966,1941,20113,426,22079,22054,20113,20113,426
EUR,2021-08-17T00:00:00Z,1955,1958,18731,431,20686,20689,18731,18731,431
EUR,2021-08-18T00:00:00Z,1978,2054,19434,453,21412,21488,19434,19434,453
EUR,2021-08-19T00:00:00Z,2088,2066,19842,461,21930,21908,19842,19842,461
EUR,2021-08-20T00:00:00Z,2126,2124,21522,472,23648,23646,21522,21522,472
EUR,2021-08-21T00:00:00Z,2163,2214,19344,445,21507,21558,19344,19344,445
EUR,2021-08-22T00:00:00Z,2228,2184,20356,456,22584,22540,20356,20356,456
EUR,2021-08-23T00:00:00Z,2037,1994,20524,438,22561,22518,20524,20524,438
EUR,2021-08-24T00:00:00Z,1994,1983,19145,450,21139,21128,19145,19145,450
EUR,2021-08-25T00:00:00Z,2086,2138,19779,460,21865,21917,19779,19779,460
EUR,2021-08-26T00:00:00Z,2182,2146,20309,479,22491,22455,20309,20309,479
EUR,2021-08-27T00:00:00Z,2231,2215,21746,479,23977,23961,21746,21746,479
EUR,2021-08-28T00:00:00Z,2202,2250,19382,464,21584,21632,19382,19382,464
EUR,2021-08-29T00:00:00Z,2237,2166,20576,475,22813,22742,20576,20576,475
EUR,2021-08-30T00:00:00Z,2102,2042,21068,437,23170,23110,21068,21068,437
EUR,2021-08-31T00:00:00Z,2037,2026,19699,425,21736,21725,19699,19699,425
EUR,2021-09-01T00:00:00Z,2647,2773,21100,1066,23747,23873,21100,21100,427
EUR,2021-09-02T00:00:00Z,2107,2099,20433,469,22540,22532,20433,20433,469
EUR,2021-09-03T00:00:00Z,2121,2182,21800,482,23921,23982,21800,21800,482
EUR,2021-09-04T00:00:00Z,2183,2198,18830,427,21013,21028,18830,18830,427
EUR,2021-09-05T00:00:00Z,2186,2137,20262,466,22448,22399,20262,20262,466
EUR,2021-09-06T00:00:00Z,1980,1908,20472,419,22452,22380,20472,20472,419
EUR,2021-09-07T00:00:00Z,1886,1870,18570,404,20456,20440,18570,18570,404
EUR,2021-09-08T00:00:00Z,1939,1992,19613,418,21552,21605,19613,19613,418
EUR,2021-09-09T00:00:00Z,2105,2116,20300,442,22405,22416,20300,20300,442
EUR,2021-09-10T00:00:00Z,2150,2129,21732,440,23882,23861,21732,21732,440
EUR,2021-09-11T00:00:00Z,2129,2168,18394,406,20523,20562,18394,18394,406
EUR,2021-09-12T00:00:00Z,2147,2135,20165,461,22312,22300,20165,20165,461
EUR,2021-09-13T00:00:00Z,1956,1893,20378,424,22334,22271,20378,20378,424
EUR,2021-09-14T00:00:00Z,1909,1920,18438,411,20347,20358,18438,18438,411
EUR,2021-09-15T00:00:00Z,1937,1965,19222,385,21159,21187,19222,19222,385
EUR,2021-09-16T00:00:00Z,1938,1953,20049,409,21987,22002,20049,20049,409
EUR,2021-09-17T00:00:00Z,2134,2076,21840,447,23974,23916,21840,21840,447
EUR,2021-09-18T00:00:00Z,2092,2165,17944,415,20036,20109,17944,17944,415
EUR,2021-09-19T00:00:00Z,2156,2132,19700,453,21856,21832,19700,19700,453
EUR,2021-09-20T00:00:00Z,1997,1912,20138,402,22135,22050,20138,20138,402
EUR,2021-09-21T00:00:00Z,1871,1893,18377,397,20248,20270,18377,18377,397
EUR,2021-09-22T00:00:00Z,1930,1969,18871,404,20801,20840,18871,18871,404
EUR,2021-09-23T00:00:00Z,2073,2044,19984,442,22057,22028,19984,19984,442
EUR,2021-09-24T00:00:00Z,2080,2080,21079,453,23159,23159,21079,21079,453
EUR,2021-09-25T00:00:00Z,2082,2182,17522,414,19604,19704,17522,17522,414
EUR,2021-09-26T00:00:00Z,2155,2138,19365,467,21520,21503,19365,19365,467
EUR,2021-09-27T00:00:00Z,1971,1890,20033,408,22004,21923,20033,20033,408
EUR,2021-09-28T00:00:00Z,1893,1912,18009,380,19902,19921,18009,18009,380
EUR,2021-09-29T00:00:00Z,1924,1936,18739,448,20663,20675,18739,18739,448
EUR,2021-09-30T00:00:00Z,2053,2088,19749,498,21802,21837,19749,19749,498
EUR,2021-10-01T00:00:00Z,2589,2653,22239,1072,24828,24892,22239,22239,439
EUR,2021-10-02T00:00:00Z,2045,2123,17081,459,19126,19204,17081,17081,459
EUR,2021-10-03T00:00:00Z,2137,2097,18839,486,20976,20936,18839,18839,486
EUR,2021-10-04T00:00:00Z,1956,1899,19383,439,21339,21282,19383,19383,439
EUR,2021-10-05T00:00:00Z,1870,1839,17340,427,19210,19179,17340,17340,427
EUR,2021-10-06T00:00:00Z,1912,1975,18220,408,20132,20195,18220,18220,408
EUR,2021-10-07T00:00:00Z,2036,2065,19155,479,21191,21220,19155,19155,479
EUR,2021-10-08T00:00:00Z,2043,2056,20896,454,22939,22952,20896,20896,454
EUR,2021-10-09T00:00:00Z,2063,2131,16826,457,18889,18957,16826,16826,457
EUR,2021-10-10T00:00:00Z,2150,2128,18817,494,20967,20945,18817,18817,494
EUR,2021-10-11T00:00:00Z,1948,1871,19175,438,21123,21046,19175,19175,438
EUR,2021-10-12T00:00:00Z,1879,1868,17467,425,19346,19335,17467,17467,425
EUR,2021-10-13T00:00:00Z,1887,1946,18034,441,19921,19980,18034,18034,441
EUR,2021-10-14T00:00:00Z,2082,2070,19094,471,21176,21164,19094,19094,471
EUR,2021-10-15T00:00:00Z,2132,2135,20821,492,22953,22956,20821,20821,492
EUR,2021-10-16T00:00:00Z,2162,2202,16782,477,18944,18984,16782,16782,477
EUR,2021-10-17T00:00:00Z,2213,2186,18445,502,20658,20631,18445,18445,502
EUR,2021-10-18T00:00:00Z,1989,1906,19300,444,21289,21206,19300,19300,444
EUR,2021-10-19T00:00:00Z,1869,1876,17022,413,18891,18898,17022,17022,413
EUR,2021-10-20T00:00:00Z,1992,2006,17975,443,19967,19981,17975,17975,443
EUR,2021-10-21T00:00:00Z,2063,2139,18628,479,20691,20767,18628,18628,479
EUR,2021-10-22T00:00:00Z,2167,2192,20814,503,22981,23006,20814,20814,503
EUR,2021-10-23T00:00:00Z,2189,2290,17118,485,19307,19408,17118,17118,485
EUR,2021-10-24T00:00:00Z,2260,2168,18508,500,20768,20676,18508,18508,500
EUR,2021-10-25T00:00:00Z,2012,1958,19193,467,21205,21151,19193,19193,467
EUR,2021-10-26T00:00:00Z,1912,1886,17201,429,19113,19087,17201,17201,429
EUR,2021-10-27T00:00:00Z,1952,2019,17885,475,19837,19904,17885,17885,475
EUR,2021-10-28T00:00:00Z,2090,2109,18717,517,20807,20826,18717,18717,517
EUR,2021-10-29T00:00:00Z,2138,2115,20363,565,22501,22478,20363,20363,565
EUR,2021-10-30T00:00:00Z,2187,2224,16564,520,18751,18788,16564,16564,520
EUR,2021-10-31T00:00:00Z,2283,2169,17354,531,19637,19523,17354,17354,531
EUR,2021-11-01T00:00:00Z,2370,2381,18632,1117,21002,21013,18632,18632,511
EUR,2021-11-02T00:00:00Z,1860,1863,15945,460,17805,17808,15945,15945,460
EUR,2021-11-03T00:00:00Z,1942,2004,16608,469,18550,18612,16608,16608,469
EUR,2021-11-04T00:00:00Z,2008,2041,17273,511,19281,19314,17273,17273,511
EUR,2021-11-05T00:00:00Z,2083,2099,19038,510,21121,21137,19038,19038,510
EUR,2021-11-06T00:00:00Z,2127,2225,14260,526,16387,16485,14260,14260,526
EUR,2021-11-07T00:00:00Z,2313,2278,16736,611,19049,19014,16736,16736,611
EUR,2021-11-08T00:00:00Z,2010,1949,17453,485,19463,19402,17453,17453,485
EUR,2021-11-09T00:00:00Z,1860,1852,15581,470,17441,17433,15581,15581,470
EUR,2021-11-10T00:00:00Z,1919,1961,16409,528,18328,18370,16409,16409,528
EUR,2021-11-11T00:00:00Z,1994,2034,16446,528,18440,18480,16446,16446,528
EUR,2021-11-12T00:00:00Z,2030,2025,17987,532,20017,20012,17987,17987,532
EUR,2021-11-13T00:00:00Z,2060,2150,12824,517,14884,14974,12824,12824,517
EUR,2021-11-14T00:00:00Z,2214,2193,16022,531,18236,18215,16022,16022,531
EUR,2021-11-15T00:00:00Z,1961,1868,17375,500,19336,19243,17375,17375,500
EUR,2021-11-16T00:00:00Z,1795,1785,15464,471,17259,17249,15464,15464,471
EUR,2021-11-17T00:00:00Z,1844,1868,15902,505,17746,17770,15902,15902,505
EUR,2021-11-18T00:00:00Z,1955,1953,16873,533,18828,18826,16873,16873,533
EUR,2021-11-19T00:00:00Z,1988,2003,18354,510,20342,20357,18354,18354,510
EUR,2021-11-20T00:00:00Z,2026,2049,13002,537,15028,15051,13002,13002,537
EUR,2021-11-21T00:00:00Z,2149,2112,15485,536,17634,17597,15485,15485,536
EUR,2021-11-22T00:00:00Z,1862,1843,16998,479,18860,18841,16998,16998,479
EUR,2021-11-23T00:00:00Z,1745,1760,15027,507,16772,16787,15027,15027,507
EUR,2021-11-24T00:00:00Z,1842,1876,15630,494,17472,17506,15630,15630,494
EUR,2021-11-25T00:00:00Z,1906,1856,16422,535,18328,18278,16422,16422,535
EUR,2021-11-26T00:00:00Z,1959,1936,17595,525,19554,19531,17595,17595,525
EUR,2021-11-27T00:00:00Z,1953,2020,12248,547,14201,14268,12248,12248,547
EUR,2021-11-28T00:00:00Z,2097,2093,15091,546,17188,17184,15091,15091,546
EUR,2021-11-29T00:00:00Z,1895,1758,16547,500,18442,18305,16547,16547,500
EUR,2021-11-30T00:00:00Z,1730,1734,14612,468,16342,16346,14612,14612,468
EUR,2021-12-01T00:00:00Z,2165,2346,15973,1126,18138,18319,15973,15973,496
EUR,2021-12-02T00:00:00Z,1845,1852,15943,482,17788,17795,15943,15943,482
EUR,2021-12-03T00:00:00Z,1891,1873,17882,495,19773,19755,17882,17882,495
EUR,2021-12-04T00:00:00Z,1993,2010,12830,496,14823,14840,12830,12830,496
EUR,2021-12-05T00:00:00Z,1998,2045,14930,513,16928,16975,14930,14930,513
EUR,2021-12-06T00:00:00Z,1797,1716,16114,449,17911,17830,16114,16114,449
EUR,2021-12-07T00:00:00Z,1729,1720,14313,434,16042,16033,14313,14313,434
EUR,2021-12-08T00:00:00Z,1768,1806,15543,475,17311,17349,15543,15543,475
EUR,2021-12-09T00:00:00Z,1866,1875,16052,492,17918,17927,16052,16052,492
EUR,2021-12-10T00:00:00Z,1929,1926,17543,474,19472,19469,17543,17543,474
EUR,2021-12-11T00:00:00Z,1897,1934,12816,497,14713,14750,12816,12816,497
EUR,2021-12-12T00:00:00Z,2005,2024,15374,487,17379,17398,15374,15374,487
EUR,2021-12-13T00:00:00Z,1843,1754,16786,455,18629,18540,16786,16786,455
EUR,2021-12-14T00:00:00Z,1802,1764,14820,449,16622,16584,14820,14820,449
EUR,2021-12-15T00:00:00Z,1916,1957,16123,458,18039,18080,16123,16123,458
EUR,2021-12-16T00:00:00Z,1980,1994,17342,493,19322,19336,17342,17342,493
EUR,2021-12-17T00:00:00Z,2067,2070,19345,466,21412,21415,19345,19345,466
EUR,2021-12-18T00:00:00Z,2124,2132,15103,515,17227,17235,15103,15103,515
EUR,2021-12-19T00:00:00Z,2154,2162,16586,474,18740,18748,16586,16586,474
EUR,2021-12-20T00:00:00Z,1946,1915,18112,463,20058,20027,18112,18112,463
EUR,2021-12-21T00:00:00Z,1903,1881,16737,477,18640,18618,16737,16737,477
EUR,2021-12-22T00:00:00Z,1989,1985,17807,486,19796,19792,17807,17807,486
EUR,2021-12-23T00:00:00Z,1980,2003,18108,508,20088,20111,18108,18108,508
EUR,2021-12-24T00:00:00Z,1902,1879,12975,501,14877,14854,12975,12975,501
EUR,2021-12-25T00:00:00Z,1746,1747,7893,536,9639,9640,7893,7893,536
EUR,2021-12-26T00:00:00Z,1932,2067,15500,523,17432,17567,15500,15500,523
EUR,2021-12-27T00:00:00Z,1895,1836,16946,487,18841,18782,16946,16946,487
EUR,2021-12-28T00:00:00Z,1854,1885,15140,509,16994,17025,15140,15140,509
EUR,2021-12-29T00:00:00Z,1911,1936,15589,583,17500,17525,15589,15589,583
EUR,2021-12-30T00:00:00Z,1943,1993,16152,573,18095,18145,16152,16152,573
EUR,2021-12-31T00:00:00Z,1785,1716,12667,491,14452,14383,12667,12667,491
EUR,2022-01-01T00:00:00Z,2017,2188,11979,1057,13996,14167,11979,11979,477
EUR,2022-01-02T00:00:00Z,2156,2118,17241,571,19397,19359,17241,17241,571
EUR,2022-01-03T00:00:00Z,1914,1847,17255,519,19169,19102,17255,17255,519
EUR,2022-01-04T00:00:00Z,1837,1790,15166,477,17003,16956,15166,15166,477
EUR,2022-01-05T00:00:00Z,1832,1861,14908,524,16740,16769,14908,14908,524
EUR,2022-01-06T00:00:00Z,1892,1907,14813,523,16705,16720,14813,14813,523
EUR,2022-01-07T00:00:00Z,1952,1945,16470,543,18422,18415,16470,16470,543
EUR,2022-01-08T00:00:00Z,2069,2062,13611,562,15680,15673,13611,13611,562
EUR,2022-01-09T00:00:00Z,2144,2109,15711,576,17855,17820,15711,15711,576
EUR,2022-01-10T00:00:00Z,1800,1737,14245,498,16045,15982,14245,14245,498
EUR,2022-01-11T00:00:00Z,1708,1675,12228,483,13936,13903,12228,12228,483
EUR,2022-01-12T00:00:00Z,1738,1761,12166,506,13904,13927,12166,12166,506
EUR,2022-01-13T00:00:00Z,1726,1733,12757,481,14483,14490,12757,12757,481
EUR,2022-01-14T00:00:00Z,1825,1831,14699,453,16524,16530,14699,14699,453
EUR,2022-01-15T00:00:00Z,1836,1830,10925,484,12761,12755,10925,10925,484
EUR,2022-01-16T00:00:00Z,1897,1863,12839,478,14736,14702,12839,12839,478
EUR,2022-01-17T00:00:00Z,1673,1575,13328,440,15001,14903,13328,13328,440
EUR,2022-01-18T00:00:00Z,1600,1542,11531,435,13131,13073,11531,11531,435
EUR,2022-01-19T00:00:00Z,1621,1666,12117,418,13738,13783,12117,12117,418
EUR,2022-01-20T00:00:00Z,1680,1686,12897,429,14577,14583,12897,12897,429
EUR,2022-01-21T00:00:00Z,1768,1774,14841,400,16609,16615,14841,14841,400
EUR,2022-01-22T00:00:00Z,1796,1844,10675,469,12471,12519,10675,10675,469
EUR,2022-01-23T00:00:00Z,1860,1791,12672,428,14532,14463,12672,12672,428
EUR,2022-01-24T00:00:00Z,1587,1431,12667,382,14254,14098,12667,12667,382
EUR,2022-01-25T00:00:00Z,1403,1361,10528,391,11931,11889,10528,10528,391
EUR,2022-01-26T00:00:00Z,1501,1615,11771,389,13272,13386,11771,11771,389
EUR,2022-01-27T00:00:00Z,1648,1709,12681,410,14329,14390,12681,12681,410
EUR,2022-01-28T00:00:00Z,1755,1792,14773,409,16528,16565,14773,14773,409
EUR,2022-01-29T00:00:00Z,1758,1723,10667,412,12425,12390,10667,10667,412
EUR,2022-01-30T00:00:00Z,1781,1842,12981,396,14762,14823,12981,12981,396
EUR,2022-01-31T00:00:00Z,1651,1538,12915,429,14566,14453,12915,12915,429
EUR,2022-02-01T00:00:00Z,1810,1893,13194,985,15004,15087,13194,13194,402
EUR,2022-02-02T00:00:00Z,1605,1601,12928,399,14533,14529,12928,12928,399
EUR,2022-02-03T00:00:00Z,1660,1684,14028,409,15688,15712,14028,14028,409
EUR,2022-02-04T00:00:00Z,1670,1688,15692,402,17362,17380,15692,15692,402
EUR,2022-02-05T00:00:00Z,1731,1788,12256,428,13987,14044,12256,12256,428
EUR,2022-02-06T00:00:00Z,1839,1774,13899,436,15738,15673,13899,13899,436
EUR,2022-02-07T00:00:00Z,1681,1597,14590,398,16271,16187,14590,14590,398
EUR,2022-02-08T00:00:00Z,1569,1566,12750,413,14319,14316,12750,12750,413
EUR,2022-02-09T00:00:00Z,1649,1660,13610,411,15259,15270,13610,13610,411
EUR,2022-02-10T00:00:00Z,1804,1797,14921,420,16725,16718,14921,14921,420
EUR,2022-02-11T00:00:00Z,1828,1883,17110,428,18938,18993,17110,17110,428
EUR,2022-02-12T00:00:00Z,1927,1957,13774,457,15701,15731,13774,13774,457
EUR,2022-02-13T00:00:00Z,1993,1951,14876,437,16869,16827,14876,14876,437
EUR,2022-02-14T00:00:00Z,1749,1673,15214,384,16963,16887,15214,15214,384
EUR,2022-02-15T00:00:00Z,1700,1672,13471,406,15171,15143,13471,13471,406
EUR,2022-02-16T00:00:00Z,1752,1746,13823,431,15575,15569,13823,13823,431
EUR,2022-02-17T00:00:00Z,1832,1821,14591,411,16423,16412,14591,14591,411
EUR,2022-02-18T00:00:00Z,1913,1959,15747,447,17660,17706,15747,15747,447
EUR,2022-02-19T00:00:00Z,2076,2104,13975,481,16051,16079,13975,13975,481
EUR,2022-02-20T00:00:00Z,2093,2075,15086,474,17179,17161,15086,15086,474
EUR,2022-02-21T00:00:00Z,1841,1754,15002,405,16843,16756,15002,15002,405
EUR,2022-02-22T00:00:00Z,1750,1700,13955,429,15705,15655,13955,13955,429
EUR,2022-02-23T00:00:00Z,1768,1791,14687,458,16455,16478,14687,14687,458
EUR,2022-02-24T00:00:00Z,1822,1872,15546,416,17368,17418,15546,15546,416
EUR,2022-02-25T00:00:00Z,1957,1957,17287,437,19244,19244,17287,17287,437
EUR,2022-02-26T00:00:00Z,2001,1995,13999,471,16000,15994,13999,13999,471
EUR,2022-02-27T00:00:00Z,1972,1933,15708,438,17680,17641,15708,15708,438
EUR,2022-02-28T00:00:00Z,1806,1728,16444,396,18250,18172,16444,16444,396
EUR,2022-03-01T00:00:00Z,2096,2179,16169,1098,18265,18348,16169,16169,450
EUR,2022-03-02T00:00:00Z,1744,1794,15572,448,17316,17366,15572,15572,448
EUR,2022-03-03T00:00:00Z,1840,1855,16509,456,18349,18364,16509,16509,456
EUR,2022-03-04T00:00:00Z,1964,1988,18352,450,20316,20340,18352,18352,450
EUR,2022-03-05T00:00:00Z,2006,2025,14315,468,16321,16340,14315,14315,468
EUR,2022-03-06T00:00:00Z,2047,1995,16092,468,18139,18087,16092,16092,468
EUR,2022-03-07T00:00:00Z,1893,1804,16761,434,18654,18565,16761,16761,434
EUR,2022-03-08T00:00:00Z,1737,1719,15005,378,16742,16724,15005,15005,378
EUR,2022-03-09T00:00:00Z,1764,1777,15649,366,17413,17426,15649,15649,366
EUR,2022-03-10T00:00:00Z,1825,1839,16688,359,18513,18527,16688,16688,359
EUR,2022-03-11T00:00:00Z,1889,1908,17676,365,19565,19584,17676,17676,365
EUR,2022-03-12T00:00:00Z,1880,1841,13520,360,15400,15361,13520,13520,360
EUR,2022-03-13T00:00:00Z,1935,1950,15864,351,17799,17814,15864,15864,351
EUR,2022-03-14T00:00:00Z,1855,1794,16875,353,18730,18669,16875,16875,353
EUR,2022-03-15T00:00:00Z,1717,1706,15324,343,17041,17030,15324,15324,343
EUR,2022-03-16T00:00:00Z,1788,1798,16044,368,17832,17842,16044,16044,368
EUR,2022-03-17T00:00:00Z,1845,1875,16892,364,18737,18767,16892,16892,364
EUR,2022-03-18T00:00:00Z,1940,1953,18468,359,20408,20421,18468,18468,359
EUR,2022-03-19T00:00:00Z,1962,1998,13993,336,15955,15991,13993,13993,336
EUR,2022-03-20T00:00:00Z,2077,2079,16351,350,18428,18430,16351,16351,350
EUR,2022-03-21T00:00:00Z,1881,1767,17220,331,19101,18987,17220,17220,331
EUR,2022-03-22T00:00:00Z,1742,1718,15279,323,17021,16997,15279,15279,323
EUR,2022-03-23T00:00:00Z,1810,1842,16270,346,18080,18112,16270,16270,346
EUR,2022-03-24T00:00:00Z,1881,1893,17289,347,19170,19182,17289,17289,347
EUR,2022-03-25T00:00:00Z,1969,2007,18677,346,20646,20684,18677,18677,346
EUR,2022-03-26T00:00:00Z,1989,2066,14414,332,16403,16480,14414,14414,332
EUR,2022-03-27T00:00:00Z,2131,2129,18112,368,20243,20241,18112,18112,368
EUR,2022-03-28T00:00:00Z,1981,1882,19788,344,21769,21670,19788,19788,344
EUR,2022-03-29T00:00:00Z,1926,1893,18487,344,20413,20380,18487,18487,344
EUR,2022-03-30T00:00:00Z,1908,1911,18861,366,20769,20772,18861,18861,366
EUR,2022-03-31T00:00:00Z,1995,2030,19440,378,21435,21470,19440,19440,378
EUR,2022-04-01T00:00:00Z,2586,2624,21598,991,24184,24222,21598,21598,333
EUR,2022-04-02T00:00:00Z,2072,2139,16460,340,18532,18599,16460,16460,340
EUR,2022-04-03T00:00:00Z,2136,2083,18515,348,20651,20598,18515,18515,348
EUR,2022-04-04T00:00:00Z,1944,1866,19912,333,21856,21778,19912,19912,333
EUR,2022-04-05T00:00:00Z,1869,1842,18706,342,20575,20548,18706,18706,342
EUR,2022-04-06T00:00:00Z,1885,1887,19803,346,21688,21690,19803,19803,346
EUR,2022-04-07T00:00:00Z,1970,2028,20279,363,22249,22307,20279,20279,363
EUR,2022-04-08T00:00:00Z,2096,2121,21790,354,23886,23911,21790,21790,354
EUR,2022-04-09T00:00:00Z,2109,2159,17891,324,20000,20050,17891,17891,324
EUR,2022-04-10T00:00:00Z,2197,2168,19354,355,21551,21522,19354,19354,355
EUR,2022-04-11T00:00:00Z,2012,1950,20583,345,22595,22533,20583,20583,345
EUR,2022-04-12T00:00:00Z,1969,1929,19633,335,21602,21562,19633,19633,335
EUR,2022-04-13T00:00:00Z,1983,2012,20755,370,22738,22767,20755,20755,370
EUR,2022-04-14T00:00:00Z,2134,2168,21288,391,23422,23456,21288,21288,391
