REG,DATE,ARRS,DEPS,HEAVY,MED,LIGHT,ARRS_DOM,DEPS_DOM,OVR_FLTS,PAX,CARGO,OTHER
EUR,2022-01-07T00:00:00Z,18422,18415,2867,16813,1232,16470,16470,543,17272,1176,2551
EUR,2022-01-08T00:00:00Z,15680,15673,2791,14756,758,13611,13611,562,15608,676,2082
EUR,2022-01-09T00:00:00Z,17855,17820,2798,16985,758,15711,15711,576,17728,651,2262
EUR,2022-01-10T00:00:00Z,16045,15982,2680,14326,1276,14245,14245,498,14517,1119,2742
EUR,2022-01-11T00:00:00Z,13936,13903,2636,11923,1536,12228,12228,483,11700,1381,3099
EUR,2022-01-12T00:00:00Z,13904,13927,2784,11843,1545,12166,12166,506,11809,1420,3058
EUR,2022-01-13T00:00:00Z,14483,14490,2727,12414,1557,12757,12757,481,12225,1404,3170
EUR,2022-01-14T00:00:00Z,16524,16530,2771,14495,1543,14699,14699,453,14462,1276,3134
EUR,2022-01-15T00:00:00Z,12761,12755,2650,11475,951,10925,10925,484,12521,701,1909
EUR,2022-01-16T00:00:00Z,14736,14702,2618,13598,862,12839,12839,478,14411,670,2099
EUR,2022-01-17T00:00:00Z,15001,14903,2539,12961,1518,13328,13328,440,13029,1126,2982
EUR,2022-01-18T00:00:00Z,13131,13073,2550,10905,1655,11531,11531,435,10567,1403,3222
EUR,2022-01-19T00:00:00Z,13738,13783,2703,11251,1870,12117,12117,418,11032,1424,3486
EUR,2022-01-20T00:00:00Z,14577,14583,2658,12381,1655,12897,12897,429,11959,1441,3406
EUR,2022-01-21T00:00:00Z,16609,16615,2705,14323,1757,14841,14841,400,14145,1317,3392
EUR,2022-01-22T00:00:00Z,12471,12519,2635,11314,837,10675,10675,469,12215,739,1891
EUR,2022-01-23T00:00:00Z,14532,14463,2590,13188,974,12672,12672,428,13997,662,2186
EUR,2022-01-24T00:00:00Z,14254,14098,2401,12022,1645,12667,12667,382,11951,1070,3132
EUR,2022-01-25T00:00:00Z,11931,11889,2276,9831,1578,10528,10528,391,9412,1306,3056
EUR,2022-01-26T00:00:00Z,13272,13386,2572,11085,1621,11771,11771,389,10626,1476,3280
EUR,2022-01-27T00:00:00Z,14329,14390,2628,12191,1631,12681,12681,410,11762,1389,3411
EUR,2022-01-28T00:00:00Z,16528,16565,2749,14239,1743,14773,14773,409,14041,1320,3435
EUR,2022-01-29T00:00:00Z,12425,12390,2526,11229,807,10667,10667,412,12076,724,1809
EUR,2022-01-30T00:00:00Z,14762,14823,2517,13464,1020,12981,12981,396,14171,666,2265
EUR,2022-01-31T00:00:00Z,14566,14453,2538,12634,1363,12915,12915,429,12637,1130,2858
EUR,2022-02-01T00:00:00Z,15004,15087,2745,13681,1455,13194,13194,409,11483,1376,2965
EUR,2022-02-02T00:00:00Z,14533,14529,2585,12277,1673,12928,12928,399,11797,1429,3425
EUR,2022-02-03T00:00:00Z,15688,15712,2571,13373,1839,14028,14028,409,12815,1386,3693
EUR,2022-02-04T00:00:00Z,17362,17380,2614,15189,1651,15692,15692,402,15116,1256,3153
EUR,2022-02-05T00:00:00Z,13987,14044,2544,12539,1121,12256,12256,428,13452,709,2100
EUR,2022-02-06T00:00:00Z,15738,15673,2511,14656,782,13899,13899,436,15391,650,2016
EUR,2022-02-07T00:00:00Z,16271,16187,2454,14184,1630,14590,14590,398,14150,1080,3159
EUR,2022-02-08T00:00:00Z,14319,14316,2410,12172,1717,12750,12750,413,11730,1365,3342
EUR,2022-02-09T00:00:00Z,15259,15270,2595,12739,1998,13610,13610,411,12327,1400,3746
EUR,2022-02-10T00:00:00Z,16725,16718,2629,14295,2020,14921,14921,420,13791,1392,3918
EUR,2022-02-11T00:00:00Z,18938,18993,2656,16668,1926,17110,17110,428,16303,1261,3796
EUR,2022-02-12T00:00:00Z,15701,15731,2644,14024,1448,13774,13774,457,14583,704,2936
EUR,2022-02-13T00:00:00Z,16869,16827,2594,15522,1142,14876,14876,437,16151,677,2585
EUR,2022-02-14T00:00:00Z,16963,16887,2516,15047,1458,15214,15214,384,14922,1136,3091
EUR,2022-02-15T00:00:00Z,15171,15143,2534,13076,1640,13471,13471,406,12537,1375,3469
EUR,2022-02-16T00:00:00Z,15575,15569,2687,13462,1605,13823,13823,431,12994,1388,3523
EUR,2022-02-17T00:00:00Z,16423,16412,2646,14497,1514,14591,14591,411,14192,1378,3238
EUR,2022-02-18T00:00:00Z,17660,17706,2638,15984,1445,15747,15747,447,15759,1191,3232
EUR,2022-02-19T00:00:00Z,16051,16079,2748,14801,1089,13975,13975,481,15229,756,2757
EUR,2022-02-20T00:00:00Z,17179,17161,2661,16132,937,15086,15086,474,16519,659,2688
EUR,2022-02-21T00:00:00Z,16843,16756,2525,15352,1127,15002,15002,405,15185,1126,2837
EUR,2022-02-22T00:00:00Z,15705,15655,2540,13584,1711,13955,13955,429,12927,1403,3636
EUR,2022-02-23T00:00:00Z,16455,16478,2637,13949,2119,14687,14687,458,13492,1404,3960
EUR,2022-02-24T00:00:00Z,17368,17418,2694,14954,2010,15546,15546,416,14505,1400,3896
EUR,2022-02-25T00:00:00Z,19244,19244,2812,17032,1796,17287,17287,437,16700,1291,3762
EUR,2022-02-26T00:00:00Z,16000,15994,2730,14410,1327,13999,13999,471,14926,713,2921
EUR,2022-02-27T00:00:00Z,17680,17641,2644,16070,1339,15708,15708,438,16513,658,3039
EUR,2022-02-28T00:00:00Z,18250,18172,2631,15870,1874,16444,16444,396,15639,1091,3800
EUR,2022-03-01T00:00:00Z,18265,18348,2925,16606,2010,16169,16169,456,13951,1313,3753
EUR,2022-03-02T00:00:00Z,17316,17366,2764,14749,2046,15572,15572,448,14391,1349,3974
EUR,2022-03-03T00:00:00Z,18349,18364,2775,15801,2085,16509,16509,456,15351,1389,4095
EUR,2022-03-04T00:00:00Z,20316,20340,2876,17820,2059,18352,18352,450,17569,1269,4033
EUR,2022-03-05T00:00:00Z,16321,16340,2798,14832,1186,14315,14315,468,15585,681,2660
EUR,2022-03-06T00:00:00Z,18139,18087,2773,16628,1202,16092,16092,468,17391,675,2691
EUR,2022-03-07T00:00:00Z,18654,18565,2740,16511,1642,16761,16761,434,16445,1105,3505
EUR,2022-03-08T00:00:00Z,16742,16724,2612,14356,1873,15005,15005,378,13916,1360,3722
EUR,2022-03-09T00:00:00Z,17413,17426,2780,14738,2039,15649,15649,366,14417,1374,3920
EUR,2022-03-10T00:00:00Z,18513,18527,2779,15762,2171,16688,16688,359,15305,1418,4174
EUR,2022-03-11T00:00:00Z,19565,19584,2810,17297,1733,17676,17676,365,17136,1242,3583
EUR,2022-03-12T00:00:00Z,15400,15361,2632,13874,1097,13520,13520,360,14708,628,2372
EUR,2022-03-13T00:00:00Z,17799,17814,2723,16304,1075,15864,15864,351,17025,701,2533
EUR,2022-03-14T00:00:00Z,18730,18669,2718,16429,1731,16875,16875,353,16246,1110,3679
EUR,2022-03-15T00:00:00Z,17041,17030,2598,14693,1800,15324,15324,343,14098,1354,3794
EUR,2022-03-16T00:00:00Z,17832,17842,2840,15126,2034,16044,16044,368,14769,1418,3960
EUR,2022-03-17T00:00:00Z,18737,18767,2800,16234,1943,16892,16892,364,15805,1351,3959
EUR,2022-03-18T00:00:00Z,20408,20421,2906,17854,1961,18468,18468,359,17627,1269,3956
EUR,2022-03-19T00:00:00Z,15955,15991,2740,14446,1105,13993,13993,336,15330,695,2387
EUR,2022-03-20T00:00:00Z,18428,18430,2797,16872,1189,16351,16351,350,17544,682,2789
EUR,2022-03-21T00:00:00Z,19101,18987,2647,16800,1753,17220,17220,331,16561,1112,3707
EUR,2022-03-22T00:00:00Z,17021,16997,2622,14452,1989,15279,15279,323,13940,1360,3925
EUR,2022-03-23T00:00:00Z,18080,18112,2810,15396,2064,16270,16270,346,14895,1416,4125
EUR,2022-03-24T00:00:00Z,19170,19182,2792,16446,2173,17289,17289,347,15974,1448,4164
EUR,2022-03-25T00:00:00Z,20646,20684,2897,18029,2074,18677,18677,346,17809,1294,4027
EUR,2022-03-26T00:00:00Z,16403,16480,2713,14863,1226,14414,14414,332,15708,722,2511
EUR,2022-03-27T00:00:00Z,20243,20241,2856,18759,1127,18112,18112,368,19610,666,2638
EUR,2022-03-28T00:00:00Z,21769,21670,2824,19243,1929,19788,19788,344,19240,1080,3851
EUR,2022-03-29T00:00:00Z,20413,20380,2841,17824,1986,18487,18487,344,17732,1311,3765
EUR,2022-03-30T00:00:00Z,20769,20772,2924,18317,1806,18861,18861,366,18203,1360,3634
EUR,2022-03-31T00:00:00Z,21435,21470,2917,19256,1672,19440,19440,378,19011,1344,3672
EUR,2022-04-01T00:00:00Z,24184,24222,3333,22994,1470,21598,21598,346,20615,1227,3291
EUR,2022-04-02T00:00:00Z,18532,18599,2911,17285,817,16460,16460,340,18438,679,2007
EUR,2022-04-03T00:00:00Z,20651,20598,2909,19139,1035,18515,18515,348,20190,694,2360
EUR,2022-04-04T00:00:00Z,21856,21778,2821,19628,1608,19912,19912,333,19743,1064,3394
EUR,2022-04-05T00:00:00Z,20575,20548,2879,18161,1720,18706,18706,342,18079,1334,3508
EUR,2022-04-06T00:00:00Z,21688,21690,2929,19068,1925,19803,19803,346,18785,1345,3938
EUR,2022-04-07T00:00:00Z,22249,22307,2984,20038,1619,20279,20279,363,19811,1378,3631
EUR,2022-04-08T00:00:00Z,23886,23911,3058,21503,1802,21790,21790,354,21458,1214,3825
EUR,2022-04-09T00:00:00Z,20000,20050,2978,18408,1099,17891,17891,324,19477,667,2452
EUR,2022-04-10T00:00:00Z,21551,21522,3007,19913,1156,19354,19354,355,20931,665,2646
EUR,2022-04-11T00:00:00Z,22595,22533,2938,20005,1949,20583,20583,345,20249,1082,3743
EUR,2022-04-12T00:00:00Z,21602,21562,2905,19000,1962,19633,19633,335,18973,1292,3765
EUR,2022-04-13T00:00:00Z,22738,22767,2977,19965,2180,20755,20755,370,19878,1314,4099
EUR,2022-04-14T00:00:00Z,23422,23456,2991,20721,2271,21288,21288,391,20574,1241,4387
EUR,2022-04-15T00:00:00Z,22420,22452,2960,20158,1825,20307,20307,377,20826,919,3367
EUR,2022-04-16T00:00:00Z,19841,19863,2933,18317,1162,17638,17638,344,19698,590,2244
EUR,2022-04-17T00:00:00Z,20775,20730,2972,19517,843,18539,18539,365,20991,528,1993
EUR,2022-04-18T00:00:00Z,22565,22441,2824,20467,1606,20471,20471,361,20951,605,3480
EUR,2022-04-19T00:00:00Z,22562,22493,2914,20101,1876,20519,20519,353,19950,1219,3862
EUR,2022-04-20T00:00:00Z,22658,22729,3010,20094,1994,20665,20665,374,20076,1312,3868
EUR,2022-04-21T00:00:00Z,23410,23401,2975,20841,2041,21297,21297,341,20757,1338,3932
EUR,2022-04-22T00:00:00Z,24386,24417,3026,21944,1974,22234,22234,374,21963,1138,3974
EUR,2022-04-23T00:00:00Z,20177,20177,2920,18713,1159,17910,17910,347,19647,659,2632
EUR,2022-04-24T00:00:00Z,22099,22032,3015,20568,1150,19778,19778,378,21432,620,2870
EUR,2022-04-25T00:00:00Z,23628,23552,2913,21190,1925,21522,21522,368,21267,1010,3915
EUR,2022-04-26T00:00:00Z,22656,22607,2915,19979,2071,20629,20629,330,19793,1289,4037
EUR,2022-04-27T00:00:00Z,23159,23200,2962,20434,2165,21169,21169,369,20132,1335,4257
EUR,2022-04-28T00:00:00Z,24489,24541,3034,21571,2488,22338,22338,400,21311,1371,4586
EUR,2022-04-29T00:00:00Z,25736,25771,3156,22859,2374,23513,23513,393,22696,1266,4549
EUR,2022-04-30T00:00:00Z,21312,21278,3046,19619,1355,18975,18975,404,20676,704,2756
EUR,2022-05-01T00:00:00Z,25111,25171,3491,24466,1323,22063,22063,411,22689,590,2731
EUR,2022-05-02T00:00:00Z,24463,24350,2953,22217,1808,22242,22242,406,22502,893,3734
EUR,2022-05-03T00:00:00Z,23425,23395,2987,21123,1877,21261,21261,427,21066,1239,3806
EUR,2022-05-04T00:00:00Z,24097,24122,3047,21553,2049,21982,21982,411,21394,1293,4089
EUR,2022-05-05T00:00:00Z,25076,25142,3057,22649,2049,22871,22871,407,22273,1318,4291
EUR,2022-05-06T00:00:00Z,26029,26074,3172,23539,2077,23755,23755,438,23572,1161,4189
EUR,2022-05-07T00:00:00Z,21769,21804,3102,20294,1170,19412,19412,404,21579,632,2489
EUR,2022-05-08T00:00:00Z,23792,23757,3111,22124,1352,21402,21402,438,23207,626,2951
EUR,2022-05-09T00:00:00Z,24882,24797,3044,22524,1934,22614,22614,436,22635,1045,3996
EUR,2022-05-10T00:00:00Z,23897,23860,3109,21216,2164,21696,21696,426,21045,1303,4292
EUR,2022-05-11T00:00:00Z,24355,24341,3123,21598,2235,22184,22184,442,21356,1287,4478
EUR,2022-05-12T00:00:00Z,25604,25599,3088,22749,2413,23353,23353,399,22360,1319,4740
EUR,2022-05-13T00:00:00Z,26297,26293,3151,23501,2284,24054,24054,398,23359,1170,4523
EUR,2022-05-14T00:00:00Z,21902,21951,3096,20140,1363,19626,19626,371,21300,655,2768
EUR,2022-05-15T00:00:00Z,23912,23840,3117,22170,1372,21499,21499,405,23019,652,3175
EUR,2022-05-16T00:00:00Z,25093,25045,3013,22616,2029,22896,22896,415,22558,1053,4198
EUR,2022-05-17T00:00:00Z,23501,23477,3027,20841,2144,21349,21349,381,20657,1256,4233
EUR,2022-05-18T00:00:00Z,24925,24958,3145,22053,2343,22753,22753,409,21696,1320,4676
EUR,2022-05-19T00:00:00Z,26048,26049,3123,23231,2358,23782,23782,395,22613,1344,4925
EUR,2022-05-20T00:00:00Z,26137,26173,3179,23620,2045,23883,23883,416,23401,1202,4379
EUR,2022-05-21T00:00:00Z,22463,22427,3087,20718,1348,20099,20099,361,21719,686,2872
EUR,2022-05-22T00:00:00Z,24547,24461,3154,22684,1468,22094,22094,391,23317,651,3495
EUR,2022-05-23T00:00:00Z,25473,25415,3081,22896,2034,23263,23263,385,22809,1047,4306
EUR,2022-05-24T00:00:00Z,24879,24841,3068,22069,2308,22652,22652,376,21733,1302,4561
EUR,2022-05-25T00:00:00Z,26423,26461,3183,23387,2559,24179,24179,423,22659,1274,5328
EUR,2022-05-26T00:00:00Z,25403,25472,3133,22909,2147,23096,23096,408,22597,1100,4681
EUR,2022-05-27T00:00:00Z,25929,25863,3276,23455,1898,23561,23561,396,23364,1160,4224
EUR,2022-05-28T00:00:00Z,23226,23229,3161,21355,1435,20894,20894,388,22155,649,3260
EUR,2022-05-29T00:00:00Z,25887,25887,3233,23639,1860,23456,23456,413,24017,604,4273
EUR,2022-05-30T00:00:00Z,27027,27037,3118,24190,2412,24773,24773,428,23749,1056,5049
EUR,2022-05-31T00:00:00Z,25477,25476,3152,22734,2271,23201,23201,404,22517,1279,4501
EUR,2022-06-01T00:00:00Z,28640,28716,3809,27011,2456,25261,25261,408,23491,1275,4721
EUR,2022-06-02T00:00:00Z,26926,26881,3230,24178,2341,24474,24474,415,23940,1207,4777
EUR,2022-06-03T00:00:00Z,27669,27661,3327,24868,2320,25237,25237,420,24871,1107,4673
EUR,2022-06-04T00:00:00Z,23744,23755,3231,21909,1443,21314,21314,396,22848,610,3235
EUR,2022-06-05T00:00:00Z,24724,24714,3229,23076,1274,22255,22255,395,23846,591,3275
EUR,2022-06-06T00:00:00Z,26633,26589,3166,24183,2076,24206,24206,408,24159,860,4582
EUR,2022-06-07T00:00:00Z,26363,26332,3217,23697,2215,23962,23962,395,23484,1240,4560
EUR,2022-06-08T00:00:00Z,26354,26339,3341,23496,2345,23947,23947,434,23256,1323,4761
EUR,2022-06-09T00:00:00Z,27531,27517,3332,24642,2468,25032,25032,424,24169,1343,5112
EUR,2022-06-10T00:00:00Z,28416,28415,3368,25463,2492,25928,25928,419,25204,1185,5062
EUR,2022-06-11T00:00:00Z,24221,24249,3317,22353,1496,21708,21708,403,23383,692,3223
EUR,2022-06-12T00:00:00Z,25830,25844,3307,23921,1575,23278,23278,406,24634,636,3712
EUR,2022-06-13T00:00:00Z,27503,27439,3266,24837,2239,25032,25032,430,24678,1047,4763
EUR,2022-06-14T00:00:00Z,26721,26679,3298,24010,2271,24242,24242,420,23655,1300,4777
EUR,2022-06-15T00:00:00Z,27334,27311,3412,24349,2499,24846,24846,459,23932,1304,5194
EUR,2022-06-16T00:00:00Z,27537,27563,3404,24602,2481,25043,25043,428,24261,1296,5099
EUR,2022-06-17T00:00:00Z,28244,28285,3413,25466,2425,25680,25680,453,25361,1173,4917
EUR,2022-06-18T00:00:00Z,24510,24520,3319,22676,1485,21979,21979,428,23654,672,3287
EUR,2022-06-19T00:00:00Z,26381,26383,3333,24419,1690,23779,23779,455,25044,634,3959
EUR,2022-06-20T00:00:00Z,27544,27460,3265,24957,2257,24978,24978,451,24649,1062,4919
EUR,2022-06-21T00:00:00Z,27219,27213,3394,24545,2307,24644,24644,457,24175,1318,4908
EUR,2022-06-22T00:00:00Z,27387,27404,3410,24687,2332,24835,24835,471,24358,1339,4901
EUR,2022-06-23T00:00:00Z,27970,27986,3457,25150,2519,25307,25307,476,24717,1305,5283
EUR,2022-06-24T00:00:00Z,27633,27577,3528,25091,2097,24981,24981,486,24981,1149,4748
EUR,2022-06-25T00:00:00Z,24059,24072,3399,22257,1456,21479,21479,459,23191,680,3373
EUR,2022-06-26T00:00:00Z,25803,25802,3478,23962,1571,23070,23070,474,24710,654,3843
EUR,2022-06-27T00:00:00Z,27511,27446,3401,24974,2198,24869,24869,484,24866,1070,4806
EUR,2022-06-28T00:00:00Z,27039,27018,3411,24385,2305,24420,24420,463,24077,1316,4870
EUR,2022-06-29T00:00:00Z,27467,27497,3491,24638,2475,24853,24853,491,24402,1349,5010
EUR,2022-06-30T00:00:00Z,27869,27844,3552,25063,2509,25085,25085,494,24513,1347,5433
EUR,2022-07-01T00:00:00Z,31351,31402,4176,29764,2682,27413,27413,476,25610,1212,5460
EUR,2022-07-02T00:00:00Z,25253,25323,3489,23344,1674,22546,22546,476,24205,670,3772
EUR,2022-07-03T00:00:00Z,26793,26798,3468,24917,1710,23993,23993,496,25599,622,4077
EUR,2022-07-04T00:00:00Z,27867,27845,3479,25444,2124,25138,25138,471,25477,1061,4667
EUR,2022-07-05T00:00:00Z,27032,27017,3490,24534,2202,24295,24295,470,24553,1300,4536
EUR,2022-07-06T00:00:00Z,27864,27880,3552,25099,2472,25113,25113,491,24969,1354,4962
EUR,2022-07-07T00:00:00Z,28225,28205,3572,25601,2409,25318,25318,468,25243,1346,5165
EUR,2022-07-08T00:00:00Z,28996,28958,3622,26226,2412,26168,26168,473,25969,1168,5262
EUR,2022-07-09T00:00:00Z,25782,25751,3545,23775,1638,23011,23011,435,24637,668,3781
EUR,2022-07-10T00:00:00Z,26590,26637,3493,24751,1650,23797,23797,462,25472,611,3999
EUR,2022-07-11T00:00:00Z,27717,27645,3501,25256,2115,24936,24936,445,25231,1032,4763
EUR,2022-07-12T00:00:00Z,27090,27101,3557,24483,2260,24354,24354,461,24486,1285,4701
EUR,2022-07-13T00:00:00Z,27368,27397,3554,24727,2337,24632,24632,484,24651,1303,4825
EUR,2022-07-14T00:00:00Z,27229,27211,3544,24992,1960,24399,24399,453,24971,1278,4443
EUR,2022-07-15T00:00:00Z,28345,28316,3639,25758,2243,25511,25511,488,25720,1176,4884
EUR,2022-07-16T00:00:00Z,25618,25643,3570,23750,1588,22821,22821,467,24517,634,3882
EUR,2022-07-17T00:00:00Z,25994,26013,3516,24153,1648,23164,23164,473,24765,621,4123
EUR,2022-07-18T00:00:00Z,27992,27951,3463,25467,2269,25230,25230,484,25274,1056,5040
EUR,2022-07-19T00:00:00Z,27017,27024,3473,24656,2114,24283,24283,483,24488,1295,4630
EUR,2022-07-20T00:00:00Z,27303,27333,3545,24959,2090,24555,24555,512,24862,1316,4600
EUR,2022-07-21T00:00:00Z,27923,27960,3546,25483,2264,25072,25072,481,25260,1335,4906
EUR,2022-07-22T00:00:00Z,28656,28632,3621,25949,2383,25840,25840,503,26095,1197,4802
EUR,2022-07-23T00:00:00Z,25830,25829,3522,24022,1538,23057,23057,479,24890,654,3662
EUR,2022-07-24T00:00:00Z,26517,26553,3537,24779,1556,23693,23693,493,25772,662,3620
EUR,2022-07-25T00:00:00Z,27808,27744,3504,25439,2088,25004,25004,482,25678,1012,4510
EUR,2022-07-26T00:00:00Z,27051,27065,3576,24605,2142,24276,24276,482,24791,1275,4388
EUR,2022-07-27T00:00:00Z,26547,26552,3501,24036,2215,23861,23861,513,23978,1300,4637
EUR,2022-07-28T00:00:00Z,27955,27953,3581,25369,2334,25092,25092,467,25439,1294,4753
EUR,2022-07-29T00:00:00Z,28528,28511,3613,26074,2125,25720,25720,491,26240,1196,4519
EUR,2022-07-30T00:00:00Z,26105,26140,3560,24168,1629,23350,23350,460,25050,682,3746
EUR,2022-07-31T00:00:00Z,26952,27020,3539,25218,1582,24118,24118,484,26073,643,3831
EUR,2022-08-01T00:00:00Z,30428,30425,4034,29432,2163,26482,26482,483,25938,1000,4347
EUR,2022-08-02T00:00:00Z,26878,26853,3560,24658,1913,24091,24091,489,24978,1260,4056
EUR,2022-08-03T00:00:00Z,27065,27143,3625,24850,1907,24325,24325,498,25223,1263,4072
EUR,2022-08-04T00:00:00Z,27287,27303,3558,25096,1990,24421,24421,474,25461,1256,4105
EUR,2022-08-05T00:00:00Z,28055,28030,3562,25897,1856,25242,25242,470,26388,1137,3924
EUR,2022-08-06T00:00:00Z,25705,25752,3504,24003,1457,22948,22948,453,25137,614,3341
EUR,2022-08-07T00:00:00Z,26504,26503,3537,24915,1396,23644,23644,483,26074,650,3289
EUR,2022-08-08T00:00:00Z,27422,27397,3407,25331,1885,24660,24660,462,25812,995,3985
EUR,2022-08-09T00:00:00Z,26548,26545,3516,24443,1843,23789,23789,497,24932,1242,3782
EUR,2022-08-10T00:00:00Z,27172,27206,3565,24888,2022,24403,24403,499,25201,1267,4161
EUR,2022-08-11T00:00:00Z,27263,27218,3556,25073,1938,24400,24400,484,25475,1264,3993
EUR,2022-08-12T00:00:00Z,28219,28234,3633,25860,2027,25425,25425,491,26438,1153,4060
EUR,2022-08-13T00:00:00Z,25639,25662,3538,23914,1436,22868,22868,454,25155,633,3226
EUR,2022-08-14T00:00:00Z,26346,26343,3485,24910,1285,23491,23491,481,26101,588,3175
EUR,2022-08-15T00:00:00Z,26847,26842,3413,25164,1512,24079,24079,478,25927,761,3562
EUR,2022-08-16T00:00:00Z,26583,26578,3509,24414,1894,23827,23827,482,24983,1208,3781
EUR,2022-08-17T00:00:00Z,26762,26806,3557,24670,1841,24012,24012,511,25099,1271,3849
EUR,2022-08-18T00:00:00Z,27374,27358,3613,25297,1847,24474,24474,497,25535,1318,4068
EUR,2022-08-19T00:00:00Z,28226,28212,3607,26050,1906,25365,25365,488,26517,1179,4001
EUR,2022-08-20T00:00:00Z,25701,25721,3572,23989,1437,22896,22896,471,25151,619,3358
EUR,2022-08-21T00:00:00Z,26670,26655,3520,25096,1443,23770,23770,503,26284,611,3344
EUR,2022-08-22T00:00:00Z,27802,27747,3440,25659,1944,24995,24995,487,26060,1005,4144
EUR,2022-08-23T00:00:00Z,27010,26972,3539,24667,2062,24209,24209,493,24976,1256,4177
EUR,2022-08-24T00:00:00Z,27802,27770,3610,25190,2273,24999,24999,498,25394,1298,4552
EUR,2022-08-25T00:00:00Z,28073,28095,3646,25594,2245,25183,25183,499,25767,1305,4598
EUR,2022-08-26T00:00:00Z,28650,28638,3647,26252,2145,25756,25756,511,26605,1118,4454
EUR,2022-08-27T00:00:00Z,25532,25584,3572,23969,1353,22710,22710,486,25066,636,3313
EUR,2022-08-28T00:00:00Z,26837,26822,3582,25129,1535,23919,23919,504,26202,619,3590
EUR,2022-08-29T00:00:00Z,28046,28010,3508,25712,2058,25266,25266,486,26058,935,4420
EUR,2022-08-30T00:00:00Z,27403,27405,3527,25153,2012,24608,24608,490,25198,1213,4417
EUR,2022-08-31T00:00:00Z,28033,28024,3631,25482,2237,25230,25230,522,25495,1279,4731
EUR,2022-09-01T00:00:00Z,30122,30217,4148,28895,2172,26342,26342,493,25889,1288,4466
EUR,2022-09-02T00:00:00Z,27838,27771,3463,25530,2031,25079,25079,493,25769,1153,4236
EUR,2022-09-03T00:00:00Z,25029,25064,3500,23618,1153,22301,22301,477,24906,606,2872
EUR,2022-09-04T00:00:00Z,26696,26683,3517,25034,1463,23875,23875,508,26108,625,3462
EUR,2022-09-05T00:00:00Z,27861,27823,3424,25632,1975,25136,25136,481,25906,1034,4258
EUR,2022-09-06T00:00:00Z,26770,26759,3507,24501,1931,24084,24084,493,24739,1265,4086
EUR,2022-09-07T00:00:00Z,27553,27597,3546,25082,2152,24861,24861,490,25155,1292,4487
EUR,2022-09-08T00:00:00Z,27725,27689,3568,25289,2117,24926,24926,485,25245,1313,4609
EUR,2022-09-09T00:00:00Z,28370,28353,3585,25842,2151,25629,25629,483,26195,1171,4374
EUR,2022-09-10T00:00:00Z,24759,24817,3526,23105,1367,22055,22055,476,24463,645,3015
EUR,2022-09-11T00:00:00Z,26564,26531,3461,24850,1476,23787,23787,477,25757,635,3567
EUR,2022-09-12T00:00:00Z,27475,27436,3381,25035,2140,24833,24833,476,25258,1028,4452
EUR,2022-09-13T00:00:00Z,26663,26636,3423,24264,2069,24036,24036,492,24349,1281,4265
EUR,2022-09-14T00:00:00Z,27159,27197,3500,24730,2071,24554,24554,498,24716,1328,4403
EUR,2022-09-15T00:00:00Z,28025,28001,3550,25394,2318,25251,25251,485,25229,1333,4869
EUR,2022-09-16T00:00:00Z,25770,25719,3508,23419,1875,23174,23174,486,23725,1148,4063
EUR,2022-09-17T00:00:00Z,24397,24454,3499,22837,1249,21721,21721,454,24082,675,2952
EUR,2022-09-18T00:00:00Z,26025,26008,3408,24525,1317,23269,23269,484,25389,634,3416
EUR,2022-09-19T00:00:00Z,26788,26782,3312,24558,1959,24205,24205,463,24760,993,4245
EUR,2022-09-20T00:00:00Z,26287,26333,3392,23840,2140,23739,23739,489,23959,1289,4275
EUR,2022-09-21T00:00:00Z,26808,26826,3447,24217,2221,24228,24228,478,24341,1323,4400
EUR,2022-09-22T00:00:00Z,27657,27646,3488,24932,2448,24915,24915,479,24841,1325,4894
EUR,2022-09-23T00:00:00Z,28208,28140,3507,25495,2343,25487,25487,482,25576,1210,4694
EUR,2022-09-24T00:00:00Z,23441,23491,3385,22013,1161,20825,20825,452,23376,654,2629
EUR,2022-09-25T00:00:00Z,25260,25243,3362,23671,1387,22556,22556,471,24612,636,3337
EUR,2022-09-26T00:00:00Z,26624,26589,3284,24428,1848,24097,24097,442,24659,1036,3962
EUR,2022-09-27T00:00:00Z,25948,25968,3399,23704,1899,23380,23380,464,23666,1300,4182
EUR,2022-09-28T00:00:00Z,26617,26593,3448,24160,2142,23930,23930,469,24142,1306,4451
EUR,2022-09-29T00:00:00Z,26431,26417,3471,24038,2133,23696,23696,488,24033,1357,4418
EUR,2022-09-30T00:00:00Z,27799,27790,3477,25281,2181,25126,25126,474,25352,1181,4541
EUR,2022-10-01T00:00:00Z,25223,25383,3881,24844,1193,21833,21833,480,23211,603,2666
EUR,2022-10-02T00:00:00Z,25034,25045,3413,23665,1152,22345,22345,495,24764,610,3031
EUR,2022-10-03T00:00:00Z,26170,26120,3250,23886,1989,23624,23624,458,24208,995,4091
EUR,2022-10-04T00:00:00Z,24987,24965,3241,22559,1976,22600,22600,422,22705,1262,3928
EUR,2022-10-05T00:00:00Z,25296,25354,3289,22792,2031,22969,22969,429,22890,1275,4041
EUR,2022-10-06T00:00:00Z,25961,25968,3399,23372,2291,23348,23348,480,23502,1321,4408
EUR,2022-10-07T00:00:00Z,26753,26779,3397,24399,2029,24194,24194,486,24758,1163,4082
EUR,2022-10-08T00:00:00Z,22679,22726,3373,21208,1174,20088,20088,436,22807,612,2456
